Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Scott Mayfield,27,NYI,D,67,5,8,13,8,53,5,0,0,1,6,0,2,98,5.1,239,1336:06,19:57,0,0,,117,93,21,70,
Jake McCabe,26,BUF,D,66,3,10,13,-11,41,2,0,1,1,10,0,0,75,4.0,147,1222:54,18:32,0,0,,90,91,19,21,
Jordan Oesterle,27,ARI,D,58,3,10,13,-9,14,3,0,0,0,8,2,0,69,4.3,159,986:51,17:01,0,0,,88,48,11,37,
Victor Rask,26,MIN,C,43,5,8,13,7,6,5,0,0,2,8,0,0,38,13.2,63,450:44,10:29,120,152,44.1,8,26,13,5,
Antoine Roussel,30,VAN,LW,41,7,6,13,0,43,6,1,0,1,5,1,0,55,12.7,92,485:13,11:50,6,6,50.0,14,44,7,13,
Alexandre Texier,20,CBJ,C,36,6,7,13,3,10,6,0,0,1,6,1,0,49,12.2,85,458:56,12:45,22,41,34.9,7,20,16,12,
Carter Verhaeghe,24,TBL,C,52,9,4,13,-9,8,8,1,0,1,4,0,0,57,15.8,97,486:48,9:22,14,17,45.2,8,29,19,11,
Nikita Zadorov,24,COL,D,64,4,9,13,6,65,4,0,0,0,9,0,0,65,6.2,162,1137:27,17:46,0,0,,66,175,23,35,
Sam Gagner,30,2TM,C,42,6,7,13,-10,12,4,2,0,0,6,1,0,79,7.6,131,560:40,13:21,45,57,44.1,10,22,12,21,
Sam Gagner,30,EDM,C,36,5,7,12,-9,10,4,1,0,0,6,1,0,69,7.2,111,470:13,13:04,41,46,47.1,9,19,12,17,
Sam Gagner,30,DET,C,6,1,0,1,-1,2,0,1,0,0,0,0,0,10,10.0,20,90:27,15:05,4,11,26.7,1,3,0,4,
Marco Scandella,29,3TM,D,62,4,9,13,14,20,4,0,0,0,9,0,0,77,5.2,171,1090:16,17:35,0,0,,60,78,18,49,
Marco Scandella,29,BUF,D,31,3,6,9,9,8,3,0,0,0,6,0,0,39,7.7,76,514:25,16:36,0,0,,34,38,9,14,
Marco Scandella,29,MTL,D,20,1,2,3,1,8,1,0,0,0,2,0,0,21,4.8,58,352:38,17:38,0,0,,19,25,6,27,
Marco Scandella,29,STL,D,11,0,1,1,4,4,0,0,0,0,1,0,0,17,0.0,37,223:13,20:18,0,0,,7,15,3,8,
Sam Bennett,23,CGY,C,52,8,4,12,-1,36,8,0,0,0,3,1,0,82,9.8,150,650:35,12:31,89,83,51.7,13,101,19,22,
Erik Černák,22,TBL,D,67,5,7,12,11,59,5,0,0,1,7,0,0,125,4.0,206,1269:40,18:57,0,0,,97,172,18,28,
Frederik Gauthier,24,TOR,C,61,7,5,12,-4,10,7,0,0,0,5,0,0,42,16.7,63,572:40,9:23,208,172,54.7,23,66,7,13,
Cody Glass,20,VEG,C,39,5,7,12,-7,6,4,1,0,1,2,5,0,51,9.8,84,521:03,13:22,60,83,42.0,6,15,18,17,
Shayne Gostisbehere,26,PHI,D,42,5,7,12,-4,20,4,1,0,1,3,4,0,73,6.8,148,768:18,18:18,0,0,,37,14,9,27,
Ron Hainsey,38,OTT,D,64,1,11,12,10,12,1,0,0,1,8,0,3,43,2.3,109,1323:38,20:41,0,0,,102,51,9,56,
Travis Hamonic,29,CGY,D,50,3,9,12,-3,27,3,0,0,0,9,0,0,83,3.6,168,1059:44,21:12,0,0,,110,39,21,36,
Max Jones,21,ANA,LW,59,8,4,12,-6,36,7,0,1,0,3,1,0,102,7.8,176,842:03,14:16,11,16,40.7,18,82,19,32,
Melker Karlsson,29,SJS,C,61,6,6,12,-7,20,6,0,0,0,6,0,0,56,10.7,94,748:25,12:16,14,17,45.2,39,38,26,11,
Trevor Lewis,33,LAK,C,56,6,6,12,-7,16,6,0,0,1,6,0,0,92,6.5,150,666:27,11:54,45,71,38.8,22,68,11,14,
Denis Malgin,23,2TM,C,44,4,8,12,-9,14,3,1,0,0,7,0,1,50,8.0,97,527:35,11:59,65,98,39.9,16,35,26,17,
Denis Malgin,23,FLA,C,36,4,8,12,-6,12,3,1,0,0,7,0,1,47,8.5,85,444:50,12:21,65,98,39.9,13,26,20,12,
Denis Malgin,23,TOR,C,8,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,12,82:45,10:21,0,0,,3,9,6,5,
Ryan McDonagh,30,TBL,D,50,1,11,12,7,19,1,0,0,0,10,0,1,50,2.0,134,1035:16,20:42,0,0,,101,36,25,32,
Eric Robinson,24,CBJ,LW,50,7,5,12,10,12,7,0,0,3,5,0,0,69,10.1,117,547:32,10:57,4,7,36.4,15,79,13,11,
Justin Schultz,29,PIT,D,46,3,9,12,-13,6,3,0,0,0,3,6,0,86,3.5,178,914:15,19:53,0,0,,50,36,6,18,
Nikita Zaitsev,28,OTT,D,58,1,11,12,-8,22,1,0,0,0,11,0,0,64,1.6,165,1284:52,22:09,0,0,,121,108,20,44,
Devin Shore,25,2TM,C,45,5,7,12,-10,8,5,0,0,1,5,2,0,50,10.0,79,524:04,11:39,47,53,47.0,14,52,12,8,
Devin Shore,25,ANA,C,39,4,6,10,-8,8,4,0,0,1,4,2,0,47,8.5,73,467:37,11:59,39,42,48.1,13,47,11,8,
Devin Shore,25,CBJ,C,6,1,1,2,-2,0,1,0,0,0,1,0,0,3,33.3,6,56:27,9:25,8,11,42.1,1,5,1,0,
Johnny Boychuk,36,NYI,D,64,2,9,11,-11,14,1,1,0,0,9,0,0,96,2.1,212,1106:16,17:17,0,0,,128,135,6,50,
Max Comtois,21,ANA,LW,29,5,6,11,-4,24,3,2,0,0,5,1,0,32,15.6,72,405:14,13:58,3,13,18.8,8,61,5,19,
Jason Demers,31,ARI,D,50,0,11,11,5,25,0,0,0,0,10,0,1,53,0.0,106,1024:44,20:30,0,0,,70,76,15,32,
Travis Dermott,23,TOR,D,56,4,7,11,14,37,4,0,0,1,7,0,0,65,6.2,121,969:17,17:19,0,0,,58,76,23,44,
Dante Fabbro,21,NSH,D,64,5,6,11,-7,38,4,1,0,0,6,0,0,92,5.4,191,1217:37,19:02,0,0,,85,54,23,39,
Mario Ferraro,21,SJS,D,61,2,9,11,-15,30,2,0,0,0,8,0,1,63,3.2,143,969:08,15:53,0,0,,58,120,15,20,
Dylan Gambrell,23,SJS,C,50,5,6,11,-8,17,5,0,0,1,5,1,0,43,11.6,85,597:33,11:57,170,200,45.9,29,40,11,17,
Michael Grabner,32,ARI,RW,46,8,3,11,-4,6,7,0,1,0,3,0,0,61,13.1,97,568:53,12:22,0,4,0.0,12,21,31,11,
Mike Green,34,2TM,D,50,3,8,11,-34,32,2,1,0,1,5,3,0,76,3.9,166,1043:51,20:53,0,0,,66,61,12,41,
Mike Green,34,DET,D,48,3,8,11,-32,32,2,1,0,1,5,3,0,74,4.1,163,1011:21,21:04,0,0,,63,58,12,41,
Mike Green,34,EDM,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,3,32:30,16:15,0,0,,3,3,0,0,
Nicolas Hague,21,VEG,D,38,1,10,11,0,32,0,1,0,0,7,3,0,54,1.9,136,611:24,16:05,0,0,,26,69,13,10,
Jack Johnson,33,PIT,D,67,3,8,11,-1,26,2,0,1,0,8,0,0,63,4.8,144,1304:08,19:28,0,0,,97,183,15,23,
Jacob Larsson,22,ANA,D,60,2,9,11,-9,12,2,0,0,0,9,0,0,58,3.4,125,968:34,16:09,0,0,,57,34,6,31,
Brendan Leipsic,25,WSH,LW,61,3,8,11,3,13,3,0,0,1,7,1,0,49,6.1,99,558:47,9:10,9,12,42.9,20,57,8,24,
Victor Mete,21,MTL,D,51,4,7,11,5,20,4,0,0,1,6,1,0,57,7.0,121,815:36,15:60,0,0,,60,20,8,35,
Colin Miller,27,BUF,D,51,1,10,11,-9,22,1,0,0,1,7,3,0,79,1.3,175,873:50,17:08,0,0,,40,87,9,29,
Brad Richardson,34,ARI,C,59,6,5,11,1,20,5,0,1,3,4,0,1,76,7.9,133,805:07,13:39,355,303,54.0,44,77,12,18,
David Savard,29,CBJ,D,68,0,11,11,-3,35,0,0,0,0,9,2,0,97,0.0,193,1406:37,20:41,0,0,,163,129,18,43,
Zack Smith,31,CHI,C,50,4,7,11,2,29,3,0,1,1,6,0,1,43,9.3,76,589:20,11:47,88,102,46.3,18,112,21,14,
Marc Staal,33,NYR,D,52,2,9,11,5,16,2,0,0,0,9,0,0,46,4.3,87,917:23,17:39,0,0,,76,69,19,34,
Dominic Toninato,25,FLA,C,46,4,7,11,4,37,4,0,0,0,7,0,0,38,10.5,65,512:32,11:09,128,144,47.1,28,57,17,13,
Austin Wagner,22,LAK,LW,65,6,5,11,-5,39,6,0,0,0,5,0,0,124,4.8,202,763:17,11:45,3,6,33.3,19,145,20,21,
Justin Williams,38,CAR,RW,20,8,3,11,2,6,6,2,0,2,2,1,0,60,13.3,86,272:19,13:37,3,7,30.0,7,20,3,13,
Drake Batherson,21,OTT,C,23,3,7,10,-12,13,2,1,0,0,2,5,0,32,9.4,65,357:57,15:34,4,3,57.1,11,51,5,5,
Colin Blackwell,26,NSH,C,27,3,7,10,7,10,3,0,0,0,7,0,0,31,9.7,53,295:46,10:57,37,29,56.1,23,43,6,7,
Travis Boyd,26,WSH,C,24,3,7,10,9,2,3,0,0,0,6,1,0,26,11.5,36,282:04,11:45,50,69,42.0,9,14,7,6,
Paul Byron,30,MTL,C,29,4,6,10,5,4,3,0,1,0,6,0,0,29,13.8,46,415:28,14:20,1,5,16.7,18,42,11,10,
Michael Dal Colle,23,NYI,LW,53,4,6,10,-8,12,4,0,0,0,6,0,0,59,6.8,82,625:19,11:48,5,2,71.4,21,81,10,18,
Dylan DeMelo,26,2TM,D,59,0,10,10,4,37,0,0,0,0,8,0,2,74,0.0,147,1188:26,20:09,0,0,,77,105,9,42,
Dylan DeMelo,26,OTT,D,49,0,10,10,3,31,0,0,0,0,8,0,2,64,0.0,122,976:04,19:55,0,0,,63,94,8,38,
Dylan DeMelo,26,WPG,D,10,0,0,0,1,6,0,0,0,0,0,0,0,10,0.0,25,212:22,21:14,0,0,,14,11,1,4,
Nathan Gerbe,32,CBJ,C,30,4,6,10,-7,22,4,0,0,0,6,0,0,55,7.3,81,412:36,13:45,6,6,50.0,8,46,4,12,
Gaetan Haas,28,EDM,F,58,5,5,10,-1,6,5,0,0,0,4,1,0,54,9.3,94,562:29,9:42,172,236,42.2,28,58,22,22,
Jujhar Khaira,25,EDM,LW,64,6,4,10,-19,38,6,0,0,1,4,0,0,69,8.7,119,802:07,12:32,34,32,51.5,30,136,15,36,
Slater Koekkoek,25,CHI,D,42,1,9,10,3,42,1,0,0,1,9,0,0,47,2.1,117,703:50,16:45,0,0,,58,64,9,27,
Dmitry Kulikov,29,WPG,D,51,2,8,10,-4,32,2,0,0,1,8,0,0,54,3.7,141,1020:59,20:01,0,0,,77,104,16,55,
Curtis Lazar,24,BUF,C,38,5,5,10,-3,9,5,0,0,0,4,0,1,33,15.2,60,449:39,11:50,185,176,51.2,24,70,13,10,
Adam Lowry,26,WPG,LW,49,4,6,10,-4,23,3,0,1,1,5,0,1,68,5.9,112,733:07,14:58,349,300,53.8,22,137,31,11,
Mackenzie MacEachern,25,STL,LW,51,7,3,10,2,33,7,0,0,2,3,0,0,63,11.1,88,456:39,8:57,1,3,25.0,13,82,14,11,
Jamie Oleksiak,27,DAL,D,69,3,7,10,-6,41,3,0,0,1,7,0,0,76,3.9,149,1090:53,15:49,0,0,,59,153,24,46,
Tobias Rieder,27,CGY,C,55,4,6,10,-12,6,3,0,1,0,5,0,1,77,5.2,129,609:36,11:05,11,42,20.8,26,30,17,8,
Nicolas Roy,22,VEG,C,28,5,5,10,3,8,4,1,0,1,5,0,0,42,11.9,65,320:01,11:26,93,100,48.2,7,39,10,6,
Luca Sbisa,30,WPG,D,44,2,8,10,1,37,2,0,0,0,8,0,0,49,4.1,99,789:15,17:56,0,0,,71,91,4,26,
Andrew Shaw,28,CHI,C,26,3,7,10,-4,33,2,1,0,0,6,1,0,46,6.5,69,375:54,14:27,42,51,45.2,9,74,12,15,
Kevin Stenlund,23,CBJ,C,32,6,4,10,2,8,3,3,0,1,2,2,0,57,10.5,100,447:25,13:59,52,77,40.3,22,19,6,9,
Vladimir Tarasenko,28,STL,RW,10,3,7,10,-2,0,2,1,0,0,5,2,0,26,11.5,47,161:45,16:11,0,0,,7,17,3,5,
Chris Wagner,28,BOS,C,67,6,4,10,-8,47,5,0,1,0,4,0,0,78,7.7,139,833:35,12:26,115,134,46.2,31,192,16,21,
Evan Rodrigues,26,2TM,C,45,6,4,10,-8,14,5,1,0,1,4,0,0,75,8.0,112,507:53,11:17,121,136,47.1,15,24,14,13,
Evan Rodrigues,26,BUF,C,38,5,4,9,-8,10,4,1,0,1,4,0,0,64,7.8,94,429:56,11:19,98,115,46.0,13,20,12,11,
Evan Rodrigues,26,PIT,C,7,1,0,1,0,4,1,0,0,0,0,0,0,11,9.1,18,77:57,11:08,23,21,52.3,2,4,2,2,
Jayce Hawryluk,24,2TM,C,26,3,7,10,1,16,3,0,0,0,7,0,0,26,11.5,39,288:26,11:06,4,8,33.3,9,65,11,12,
Jayce Hawryluk,24,FLA,C,15,1,2,3,-1,8,1,0,0,0,2,0,0,10,10.0,15,145:21,9:41,0,4,0.0,6,32,5,5,
Jayce Hawryluk,24,OTT,C,11,2,5,7,2,8,2,0,0,0,5,0,0,16,12.5,24,143:05,13:00,4,4,50.0,3,33,6,7,
Trevor Moore,24,2TM,LW,42,6,4,10,-4,6,6,0,0,0,3,0,1,60,10.0,100,541:43,12:54,4,10,28.6,17,60,21,20,
Trevor Moore,24,TOR,LW,27,3,2,5,-3,4,3,0,0,0,1,0,1,41,7.3,67,347:57,12:53,2,6,25.0,12,53,13,15,
Trevor Moore,24,LAK,LW,15,3,2,5,-1,2,3,0,0,0,2,0,0,19,15.8,33,193:46,12:55,2,4,33.3,5,7,8,5,
Jay Bouwmeester,36,STL,D,56,1,8,9,6,20,1,0,0,0,7,0,1,53,1.9,101,1208:02,21:34,0,0,,68,42,11,32,
Taylor Fedun,31,DAL,D,27,2,7,9,3,8,2,0,0,0,7,0,0,40,5.0,82,371:18,13:45,0,0,,19,16,2,12,
Christian Fischer,22,ARI,RW,56,6,3,9,2,16,6,0,0,1,3,0,0,83,7.2,116,617:10,11:01,3,8,27.3,22,140,6,10,
Luke Glendening,30,DET,C,60,6,3,9,-29,14,5,0,1,1,3,0,0,76,7.9,123,921:16,15:21,393,307,56.1,68,147,10,18,Selke-33
Erik Gudbranson,28,2TM,D,51,4,5,9,0,95,4,0,0,0,4,0,1,78,5.1,163,987:34,19:22,0,0,,58,89,0,33,Byng-42
Erik Gudbranson,28,PIT,D,7,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,12,106:02,15:09,0,0,,2,13,0,3,
Erik Gudbranson,28,ANA,D,44,4,5,9,0,91,4,0,0,0,4,0,1,76,5.3,151,881:32,20:02,0,0,,56,76,0,30,
Caleb Jones,22,EDM,D,43,4,5,9,-1,10,4,0,0,1,4,1,0,38,10.5,79,607:36,14:08,0,0,,46,33,8,26,
Jordan Kyrou,21,STL,C,28,4,5,9,1,8,4,0,0,0,4,1,0,39,10.3,66,305:02,10:54,2,3,40.0,8,8,13,6,
Josh Manson,28,ANA,D,50,1,8,9,-10,37,1,0,0,0,7,0,1,64,1.6,138,1031:33,20:38,0,0,,65,113,21,41,
Greg McKegg,27,NYR,C,53,5,4,9,-2,17,4,0,1,0,3,0,1,40,12.5,65,506:56,9:34,104,107,49.3,24,69,14,13,
Brayden McNabb,29,VEG,D,71,2,7,9,1,40,1,0,1,0,7,0,0,73,2.7,176,1421:02,20:01,0,0,,133,201,32,32,
Casey Mittelstadt,21,BUF,C,31,4,5,9,-5,2,3,1,0,1,4,1,0,34,11.8,58,395:34,12:46,86,99,46.5,8,11,6,9,
Ryan Murray,26,CBJ,D,27,2,7,9,-9,4,2,0,0,0,5,2,0,32,6.3,64,538:48,19:57,0,0,,50,12,6,15,
Patrik Nemeth,27,DET,D,64,1,8,9,-10,28,1,0,0,1,7,0,1,89,1.1,172,1410:26,22:02,0,0,,92,80,10,54,
Frans Nielsen,35,DET,C,60,4,5,9,-13,8,3,0,1,0,2,2,1,86,4.7,128,821:00,13:41,210,246,46.1,35,44,11,15,Byng-33
Markus Nutivaara,25,CBJ,D,37,3,6,9,2,4,3,0,0,0,5,1,0,47,6.4,89,589:05,15:55,0,0,,33,35,6,13,
Joakim Nygård,27,EDM,F,33,3,6,9,0,8,2,1,0,0,6,0,0,39,7.7,58,352:44,10:41,3,3,50.0,8,18,14,10,
Adam Pelech,25,NYI,D,38,1,8,9,4,20,1,0,0,0,6,0,2,49,2.0,115,803:01,21:08,0,0,,83,81,32,48,
Kevin Rooney,26,NJD,C,49,4,5,9,8,20,2,0,2,0,4,0,1,59,6.8,97,574:48,11:44,175,197,47.0,32,64,17,13,
Kris Russell,32,EDM,D,55,0,9,9,0,14,0,0,0,0,8,0,1,45,0.0,82,922:53,16:47,0,0,,101,71,31,38,
Jonas Siegenthaler,22,WSH,D,64,2,7,9,11,43,2,0,0,1,7,0,0,49,4.1,110,1006:39,15:44,0,0,,105,51,13,32,
Radim Šimek,27,SJS,D,48,2,7,9,-13,14,2,0,0,0,7,0,0,40,5.0,87,824:38,17:11,0,0,,60,91,20,36,
Dmytro Timashov,23,2TM,LW,44,4,5,9,1,16,4,0,0,1,5,0,0,37,10.8,66,375:23,8:32,0,0,,11,93,5,7,
Dmytro Timashov,23,TOR,LW,39,4,5,9,1,16,4,0,0,1,5,0,0,34,11.8,59,315:52,8:06,0,0,,10,83,3,3,
Dmytro Timashov,23,DET,LW,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,7,59:31,11:54,0,0,,1,10,2,4,
Stefan Noesen,26,2TM,RW,40,7,2,9,-1,32,6,1,0,2,2,0,0,67,10.4,100,461:16,11:32,7,11,38.9,17,74,16,8,
Stefan Noesen,26,PIT,RW,6,1,0,1,0,0,1,0,0,0,0,0,0,8,12.5,11,59:06,9:51,3,1,75.0,1,10,3,1,
Stefan Noesen,26,SJS,RW,34,6,2,8,-1,32,5,1,0,2,2,0,0,59,10.2,89,402:10,11:50,4,10,28.6,16,64,13,7,
Jacob de La Rose,24,2TM,LW,50,2,7,9,2,10,2,0,0,0,7,0,0,46,4.3,70,536:14,10:43,118,156,43.1,16,120,13,8,
Jacob de La Rose,24,DET,LW,16,1,3,4,3,4,1,0,0,0,3,0,0,15,6.7,23,195:35,12:13,55,76,42.0,9,32,6,4,
Jacob de La Rose,24,STL,LW,34,1,4,5,-1,6,1,0,0,0,4,0,0,31,3.2,47,340:39,10:01,63,80,44.1,7,88,7,4,
Mason Appleton,24,WPG,C,46,5,3,8,-9,20,4,0,1,0,3,0,0,55,9.1,92,513:28,11:10,5,8,38.5,12,20,11,10,
Jay Beagle,34,VAN,RW,55,2,6,8,-9,38,1,0,1,1,5,0,1,49,4.1,73,691:01,12:34,401,277,59.1,42,69,14,7,
Nathan Beaulieu,27,WPG,D,38,1,7,8,15,29,1,0,0,1,7,0,0,38,2.6,75,645:51,16:60,0,0,,47,62,6,23,
Matt Benning,25,EDM,D,43,1,7,8,8,15,1,0,0,0,7,0,0,38,2.6,81,568:46,13:14,0,0,,34,78,12,19,
Anthony Bitetto,29,WPG,D,51,0,8,8,3,32,0,0,0,0,7,0,1,54,0.0,105,773:13,15:10,0,0,,50,145,16,22,
Josh Brown,26,FLA,D,56,3,5,8,1,39,3,0,0,1,5,0,0,48,6.3,97,751:24,13:25,0,0,,53,77,10,24,
Logan Brown,21,OTT,C,23,1,7,8,0,4,0,1,0,1,5,2,0,23,4.3,42,270:25,11:45,55,79,41.0,11,13,10,16,
Cody Ceci,26,TOR,D,56,1,7,8,7,20,1,0,0,1,7,0,0,48,2.1,117,1150:18,20:32,0,0,,79,92,13,30,
Dennis Cholowski,21,DET,D,36,2,6,8,-26,6,1,1,0,1,2,4,0,51,3.9,101,691:58,19:13,0,0,,35,15,4,21,
Brian Dumoulin,28,PIT,D,28,1,7,8,17,10,0,0,1,0,6,1,0,35,2.9,80,589:33,21:03,0,0,,35,44,13,13,
Martin Frk,26,LAK,RW,17,6,2,8,-1,4,5,1,0,1,2,0,0,26,23.1,58,235:15,13:50,0,0,,3,14,2,10,
Brendan Guhle,22,ANA,D,30,4,4,8,-2,10,4,0,0,1,4,0,0,39,10.3,90,512:00,17:04,0,0,,43,21,6,25,
Dan Hamhuis,37,NSH,D,60,0,8,8,6,35,0,0,0,0,8,0,0,44,0.0,101,870:49,14:31,0,0,,53,64,9,34,
Scott Harrington,26,CBJ,D,39,1,7,8,-3,16,1,0,0,0,7,0,0,37,2.7,73,543:53,13:57,0,0,,48,46,5,9,
Nick Jensen,29,WSH,D,68,0,8,8,1,13,0,0,0,0,7,1,0,61,0.0,148,1212:05,17:49,0,0,,71,59,26,48,
Vladislav Kamenev,23,COL,LW,38,1,7,8,-2,8,1,0,0,1,5,2,0,32,3.1,64,341:06,8:59,57,50,53.3,16,34,18,7,
Jesperi Kotkaniemi,19,MTL,C,36,6,2,8,-11,23,5,1,0,0,1,1,0,55,10.9,87,467:46,12:60,125,167,42.8,16,51,14,21,
Kurtis MacDermid,25,LAK,D,45,3,5,8,-9,47,3,0,0,0,4,0,1,51,5.9,108,617:06,13:43,0,0,,43,95,5,26,
Matt Martin,30,NYI,LW,55,5,3,8,-1,40,5,0,0,2,3,0,0,49,10.2,94,573:17,10:25,3,4,42.9,24,242,11,17,
Tyler Motte,24,VAN,C,34,4,4,8,-10,10,4,0,0,0,4,0,0,38,10.5,76,445:58,13:07,8,11,42.1,37,118,16,9,
Bobby Ryan,32,OTT,LW,24,5,3,8,3,22,5,0,0,0,3,0,0,43,11.6,95,324:25,13:31,3,2,60.0,13,41,12,18,
Rasmus Sandin,19,TOR,D,28,1,7,8,-7,10,1,0,0,1,5,2,0,22,4.5,48,400:49,14:19,0,0,,22,33,2,15,
Andrej Sekera,33,DAL,D,57,2,6,8,9,14,1,0,1,0,6,0,0,63,3.2,128,1026:04,18:00,0,0,,75,34,8,50,
Brendan Smith,30,NYR,D,62,3,5,8,-12,71,2,0,1,0,4,0,1,45,6.7,87,688:18,11:06,1,0,100.0,41,90,18,24,
Trevor van Riemsdyk,28,CAR,D,49,1,7,8,-7,10,1,0,0,0,7,0,0,58,1.7,113,728:27,14:52,0,0,,37,21,13,17,
Jordie Benn,32,VAN,D,44,1,6,7,-7,17,1,0,0,1,6,0,0,58,1.7,115,716:36,16:17,0,0,,62,45,7,17,
Cal Clutterbuck,32,NYI,RW,37,3,4,7,6,22,2,0,1,0,3,0,1,35,8.6,55,496:43,13:25,4,5,44.4,38,127,12,21,
Trevor Daley,36,DET,D,43,0,7,7,-22,20,0,0,0,0,5,2,0,37,0.0,76,673:16,15:39,0,0,,44,9,5,21,
Noah Dobson,20,NYI,D,34,1,6,7,-1,8,1,0,0,0,5,1,0,37,2.7,79,451:25,13:17,0,0,,31,25,8,24,
Morgan Frost,20,PHI,C,20,2,5,7,-3,4,1,0,1,0,5,0,0,31,6.5,57,273:40,13:41,44,49,47.3,4,4,10,6,
Carl Gunnarsson,33,STL,D,36,2,5,7,8,16,2,0,0,0,4,0,1,31,6.5,51,567:56,15:47,0,0,,51,27,3,14,
Jansen Harkins,22,WPG,C,29,2,5,7,-2,5,2,0,0,0,5,0,0,29,6.9,44,308:01,10:37,0,5,0.0,10,8,7,7,
Taro Hirose,23,DET,LW,26,2,5,7,-12,6,2,0,0,0,0,5,0,21,9.5,39,326:25,12:33,0,5,0.0,16,13,6,20,
Mark Jankowski,25,CGY,C,56,5,2,7,-12,14,5,0,0,0,2,0,0,38,13.2,81,621:29,11:06,191,235,44.8,33,14,32,20,
Mathieu Joseph,22,TBL,RW,37,4,3,7,-2,16,4,0,0,0,2,0,1,35,11.4,72,426:18,11:31,4,10,28.6,10,47,17,12,
Joel Kellman,25,SJS,F,31,3,4,7,-1,4,3,0,0,1,3,0,1,31,9.7,50,358:57,11:35,112,126,47.1,18,28,8,8,
Brett Kulak,26,MTL,D,56,0,7,7,-1,12,0,0,0,0,7,0,0,101,0.0,189,959:49,17:08,0,0,,50,59,13,36,
Oliver Kylington,22,CGY,D,48,2,5,7,-6,16,2,0,0,0,5,0,0,37,5.4,96,657:55,13:42,0,0,,34,36,8,29,
Jonathon Merrill,27,VEG,D,49,2,5,7,9,32,2,0,0,0,4,0,1,37,5.4,97,889:33,18:09,0,0,,71,51,14,27,
Mirco Müller,24,NJD,D,50,2,5,7,-13,23,2,0,0,0,4,1,0,29,6.9,73,882:07,17:39,0,0,,91,63,9,27,
Joakim Nordström,27,BOS,C,48,4,3,7,-6,17,4,0,0,0,3,0,0,49,8.2,88,580:36,12:06,1,6,14.3,31,91,12,10,
Juuso Riikola,26,PIT,D,36,1,6,7,3,6,1,0,0,0,4,2,0,38,2.6,83,499:53,13:53,0,0,,24,74,8,16,
Jan Rutta,29,TBL,D,33,1,6,7,6,14,1,0,0,0,6,0,0,43,2.3,81,512:53,15:33,0,0,,21,19,2,8,
Michael Stone,29,CGY,D,33,2,5,7,-5,16,2,0,0,0,5,0,0,57,3.5,110,538:41,16:19,0,0,,54,52,6,9,
Antti Suomela,25,SJS,C,20,1,6,7,4,4,1,0,0,0,6,0,0,18,5.6,29,193:46,9:41,51,42,54.8,5,27,6,4,
Gabriel Vilardi,20,LAK,C,10,3,4,7,0,4,2,1,0,0,3,1,0,19,15.8,29,128:30,12:51,49,43,53.3,4,1,1,0,
Zach Bogosian,29,2TM,D,27,1,6,7,0,22,1,0,0,0,5,0,1,29,3.4,55,449:01,16:38,0,0,,27,30,4,11,
Zach Bogosian,29,BUF,D,19,1,4,5,0,10,1,0,0,0,4,0,0,18,5.6,35,319:44,16:50,0,0,,21,22,2,10,
Zach Bogosian,29,TBL,D,8,0,2,2,0,12,0,0,0,0,1,0,1,11,0.0,20,129:17,16:10,0,0,,6,8,2,1,
Joey Anderson,21,NJD,RW,18,4,2,6,1,2,4,0,0,0,2,0,0,21,19.0,39,237:54,13:13,3,3,50.0,6,16,4,7,
Robert Bortuzzo,30,STL,D,42,2,4,6,12,21,2,0,0,1,4,0,0,36,5.6,65,551:13,13:07,0,0,,43,66,2,10,
Gabriel Bourque,29,WPG,LW,52,2,4,6,-1,7,2,0,0,0,4,0,0,33,6.1,63,447:21,8:36,2,3,40.0,40,125,5,14,
Connor Carrick,25,NJD,D,29,1,5,6,-6,17,1,0,0,1,5,0,0,25,4.0,51,417:53,14:25,0,0,,39,27,5,12,
Filip Chlapík,22,OTT,C,31,3,3,6,-7,10,3,0,0,1,3,0,0,27,11.1,51,271:52,8:46,12,19,38.7,11,71,8,6,
Calvin de Haan,28,CHI,D,29,1,5,6,10,10,1,0,0,0,5,0,0,42,2.4,95,577:25,19:55,0,0,,73,93,9,29,
Justin Dowling,29,DAL,C,29,3,3,6,-3,8,3,0,0,1,3,0,0,29,10.3,50,317:41,10:57,42,54,43.8,12,25,15,9,
Deryk Engelland,37,VEG,D,49,1,5,6,6,37,1,0,0,1,4,0,1,59,1.7,116,860:16,17:33,0,0,,86,114,15,17,
Oscar Fantenberg,28,VAN,D,36,1,5,6,-10,6,1,0,0,0,4,1,0,45,2.2,98,572:56,15:55,0,0,,62,67,7,11,
Matthew Highmore,23,CHI,LW,36,2,4,6,-1,6,2,0,0,0,4,0,0,35,5.7,61,353:16,9:49,1,3,25.0,9,38,15,9,
Karson Kuhlman,24,BOS,C,25,1,5,6,3,13,0,1,0,0,5,0,0,45,2.2,75,313:19,12:32,1,3,25.0,8,36,2,5,
