Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Chuck Kobasew,27,2TM,RW,49,9,6,15,-11,18,7,2,0,2,6,0,0,71,12.7,122,681:39,13:55,2,6,25.0,34,58,10,10,
Chuck Kobasew,27,BOS,RW,7,0,1,1,-2,2,0,0,0,0,1,0,0,13,0.0,20,100:34,14:22,0,0,,5,8,0,0,
Chuck Kobasew,27,MIN,RW,42,9,5,14,-9,16,7,2,0,2,5,0,0,58,15.5,102,581:05,13:50,2,6,25.0,29,50,10,10,
Brian Pothier,32,2TM,D,61,5,10,15,4,21,4,1,0,2,7,3,0,81,6.2,174,1160:14,19:01,0,0,,107,85,20,25,
Brian Pothier,32,WSH,D,41,4,7,11,12,10,3,1,0,1,6,1,0,57,7.0,119,740:02,18:03,0,0,,58,50,13,19,
Brian Pothier,32,CAR,D,20,1,3,4,-8,11,1,0,0,1,1,2,0,24,4.2,55,420:12,21:01,0,0,,49,35,7,6,
Teddy Purcell,24,2TM,RW,60,6,9,15,-9,10,4,2,0,1,8,1,0,101,5.9,202,771:43,12:52,2,2,50.0,8,39,28,20,
Teddy Purcell,24,LAK,RW,41,3,3,6,-1,4,2,1,0,1,3,0,0,55,5.5,112,466:00,11:22,1,2,33.3,3,28,18,12,
Teddy Purcell,24,TBL,RW,19,3,6,9,-8,6,2,1,0,0,5,1,0,46,6.5,90,305:43,16:05,1,0,100.0,5,11,10,8,
Steve Bégin,31,BOS,C,77,5,9,14,-7,53,4,0,1,2,8,0,1,110,4.5,170,988:07,12:50,366,315,53.7,31,182,25,13,
Jonathan Cheechoo,29,OTT,RW,61,5,9,14,-13,20,5,0,0,0,9,0,0,117,4.3,193,728:31,11:57,4,6,40.0,18,77,16,16,
Derek Dorsett,23,CBJ,RW,51,4,10,14,6,105,4,0,0,0,9,1,0,57,7.0,91,555:23,10:53,9,24,27.3,24,102,5,2,
Shane Hnidy,34,MIN,D,70,2,12,14,-6,66,2,0,0,0,9,2,1,49,4.1,139,947:47,13:32,0,0,,59,36,11,34,
Matt Hunwick,24,BOS,D,76,6,8,14,-16,32,4,1,1,1,8,0,0,60,10.0,146,1365:21,17:58,0,1,0.0,63,64,8,20,
Kamil Kreps,25,FLA,C,76,5,9,14,-7,18,4,1,0,1,8,0,1,83,6.0,147,965:48,12:42,382,355,51.8,50,80,32,12,
Maxim Lapierre,24,MTL,C,76,7,7,14,-14,61,7,0,0,1,7,0,0,101,6.9,178,932:32,12:16,208,217,48.9,36,164,25,16,
Enver Lisin,23,NYR,RW,57,6,8,14,-1,18,6,0,0,0,7,1,0,91,6.6,176,637:22,11:11,2,1,66.7,12,56,25,3,
Joffrey Lupul,26,ANA,C,23,10,4,14,3,18,10,0,0,0,2,1,1,66,15.2,107,367:03,15:58,1,4,20.0,10,31,8,10,
Adam Mair,30,BUF,C,69,6,8,14,-2,73,6,0,0,0,7,1,0,67,9.0,104,637:17,9:14,92,84,52.3,13,93,11,18,
Max Pacioretty,21,MTL,LW,52,3,11,14,-5,20,3,0,0,0,8,3,0,74,4.1,153,660:53,12:43,1,6,14.3,25,68,20,19,
Marc Pouliot,24,EDM,C,35,7,7,14,-4,21,6,1,0,1,7,0,0,60,11.7,96,447:54,12:48,97,124,43.9,3,31,18,14,
Wade Redden,32,NYR,D,75,2,12,14,8,27,2,0,0,0,11,1,0,66,3.0,152,1313:53,17:31,1,0,100.0,75,88,26,25,
Bryce Salvador,33,NJD,D,79,4,10,14,8,57,4,0,0,2,9,0,1,47,8.5,106,1490:16,18:52,0,0,,109,95,17,33,
Miroslav Šatan,35,BOS,LW,38,9,5,14,8,12,9,0,0,1,5,0,0,59,15.3,114,598:49,15:46,15,11,57.7,4,8,12,8,
Viktor Stålberg,24,TOR,LW,40,9,5,14,-13,30,9,0,0,0,3,2,0,117,7.7,197,584:21,14:37,3,6,33.3,18,64,23,19,
Jeff Tambellini,25,NYI,LW,36,7,7,14,-8,14,4,3,0,0,4,3,0,55,12.7,89,412:59,11:28,0,4,0.0,12,47,7,8,
Anton Volchenkov,27,OTT,D,64,4,10,14,2,38,4,0,0,0,9,0,1,69,5.8,162,1324:10,20:41,0,0,,171,152,17,39,Norris-18
Brandon Prust,25,2TM,LW,69,5,9,14,9,163,5,0,0,3,9,0,0,44,11.4,76,524:12,7:36,13,18,41.9,15,71,11,12,
Brandon Prust,25,CGY,LW,43,1,4,5,6,98,1,0,0,1,4,0,0,23,4.3,40,281:38,6:33,11,18,37.9,7,29,6,9,
Brandon Prust,25,NYR,LW,26,4,5,9,3,65,4,0,0,2,5,0,0,21,19.0,36,242:34,9:20,2,0,100.0,8,42,5,3,
Jamal Mayers,35,2TM,RW,71,3,11,14,-3,131,3,0,0,1,11,0,0,75,4.0,120,640:09,9:01,211,163,56.4,30,66,21,12,
Jamal Mayers,35,TOR,RW,44,2,6,8,-5,78,2,0,0,0,6,0,0,47,4.3,76,392:01,8:55,150,114,56.8,22,35,13,10,
Jamal Mayers,35,CGY,RW,27,1,5,6,2,53,1,0,0,1,5,0,0,28,3.6,44,248:08,9:11,61,49,55.5,8,31,8,2,
Bryan Allen,29,FLA,D,74,4,9,13,-8,99,3,0,1,2,8,0,1,78,5.1,165,1417:54,19:10,0,0,,137,120,13,29,
Brandon Bochenski,27,TBL,RW,28,4,9,13,-1,2,3,1,0,0,6,3,0,43,9.3,72,343:38,12:16,2,3,40.0,10,18,12,9,
Matt Ellis,28,BUF,LW,72,3,10,13,-1,12,3,0,0,1,10,0,0,112,2.7,177,651:38,9:03,141,141,50.0,20,33,18,11,
Jonathan Ericsson,25,DET,D,62,4,9,13,-15,44,3,0,1,1,9,0,0,55,7.3,142,1035:47,16:42,0,0,,47,93,13,50,
Jan Hejda,31,CBJ,D,62,3,10,13,-14,36,2,1,0,0,10,0,0,63,4.8,122,1280:02,20:39,1,1,50.0,133,111,12,23,
Mike Lundin,25,TBL,D,49,3,10,13,-4,18,3,0,0,0,9,1,0,42,7.1,87,1075:09,21:57,0,0,,81,20,17,16,
Jamie McGinn,21,SJS,LW,59,10,3,13,-3,38,10,0,0,2,3,0,0,76,13.2,130,589:51,9:60,7,9,43.8,18,89,18,10,
Mattias Öhlund,33,TBL,D,67,0,13,13,-8,59,0,0,0,0,12,1,0,71,0.0,140,1528:55,22:49,0,0,,114,106,21,35,
Kārlis Skrastiņš,35,DAL,D,79,2,11,13,-4,24,2,0,0,1,11,0,0,53,3.8,138,1546:09,19:34,0,0,,156,52,17,21,
Jerred Smithson,30,NSH,C,69,9,4,13,-4,54,7,0,2,1,4,0,0,54,16.7,109,964:06,13:58,301,247,54.9,41,84,30,22,
Sheldon Souray,33,EDM,D,37,4,9,13,-19,65,4,0,0,0,5,4,0,113,3.5,236,836:47,22:37,0,0,,31,50,28,48,
Zack Stortini,24,EDM,RW,77,4,9,13,3,155,3,1,0,1,9,0,0,46,8.7,103,715:17,9:17,87,96,47.5,30,144,10,13,
Chris Thorburn,26,ATL,C,76,4,9,13,6,89,1,0,3,0,9,0,0,63,6.3,98,758:41,9:59,16,13,55.2,37,103,32,8,
Jesse Winchester,26,OTT,C,52,2,11,13,-1,22,1,0,1,0,10,1,0,77,2.6,121,521:13,10:01,206,167,55.2,19,89,18,9,
Andy Sutton,34,2TM,D,72,5,8,13,-10,107,5,0,0,0,8,0,0,77,6.5,155,1469:38,20:25,0,0,,204,197,24,64,
Andy Sutton,34,NYI,D,54,4,8,12,-3,73,4,0,0,0,8,0,0,58,6.9,114,1123:43,20:49,0,0,,153,155,21,51,
Andy Sutton,34,OTT,D,18,1,0,1,-7,34,1,0,0,0,0,0,0,19,5.3,41,345:55,19:13,0,0,,51,42,3,13,
Petteri Nokelainen,24,2TM,C,67,5,8,13,-9,27,5,0,0,0,5,2,1,88,5.7,134,823:17,12:17,200,244,45.0,33,80,15,17,
Petteri Nokelainen,24,ANA,C,50,4,7,11,-7,21,4,0,0,0,5,1,1,70,5.7,104,646:27,12:56,154,200,43.5,32,57,12,15,
Petteri Nokelainen,24,PHX,C,17,1,1,2,-2,6,1,0,0,0,0,1,0,18,5.6,30,176:50,10:24,46,44,51.1,1,23,3,2,
Aaron Ward,37,2TM,D,77,1,12,13,-15,62,1,0,0,0,10,0,2,41,2.4,114,1332:26,17:18,0,0,,143,172,12,23,
Aaron Ward,37,CAR,D,60,1,10,11,-17,54,1,0,0,0,9,0,1,32,3.1,89,1086:58,18:07,0,0,,119,133,10,21,
Aaron Ward,37,ANA,D,17,0,2,2,2,8,0,0,0,0,1,0,1,9,0.0,25,245:28,14:26,0,0,,24,39,2,2,
Johnny Oduya,28,2TM,D,67,3,10,13,8,30,3,0,0,0,9,1,0,68,4.4,152,1424:22,21:16,0,0,,124,62,25,37,
Johnny Oduya,28,NJD,D,40,2,2,4,2,18,2,0,0,0,2,0,0,44,4.5,97,847:24,21:11,0,0,,66,33,9,21,
Johnny Oduya,28,ATL,D,27,1,8,9,6,12,1,0,0,0,7,1,0,24,4.2,55,576:58,21:22,0,0,,58,29,16,16,
Brett Carson,24,CAR,D,54,2,10,12,5,12,2,0,0,0,8,2,0,42,4.8,108,937:59,17:22,0,0,,89,77,6,16,
Kyle Chipchura,23,2TM,C,74,6,6,12,-12,72,5,0,1,1,5,0,1,54,11.1,91,850:22,11:29,378,398,48.7,28,63,23,27,
Kyle Chipchura,23,MTL,C,19,0,0,0,-10,16,0,0,0,0,0,0,0,11,0.0,19,163:57,8:38,57,49,53.8,3,8,6,3,
Kyle Chipchura,23,ANA,C,55,6,6,12,-2,56,5,0,1,1,5,0,1,43,14.0,72,686:25,12:29,321,349,47.9,25,55,17,24,
Patrick Dwyer,26,CAR,RW,58,7,5,12,-3,6,7,0,0,2,4,0,1,80,8.8,142,725:24,12:30,78,146,34.8,29,108,30,15,
Willie Mitchell,32,VAN,D,48,4,8,12,13,48,4,0,0,1,7,0,1,47,8.5,104,1085:14,22:37,0,0,,79,32,23,27,
Shaone Morrisonn,27,WSH,D,68,1,11,12,8,68,1,0,0,1,11,0,0,32,3.1,78,1194:37,17:34,0,0,,103,161,12,30,
Jim Vandermeer,29,PHX,D,62,4,8,12,3,60,4,0,0,1,8,0,0,64,6.3,145,1096:23,17:41,0,0,,54,158,14,21,
Colin White,32,NJD,D,81,2,10,12,8,46,2,0,0,0,9,0,1,47,4.3,118,1626:04,20:04,0,0,,126,143,20,40,
Ryan Jones,25,2TM,LW,49,8,4,12,0,26,6,2,0,0,4,0,0,62,12.9,107,521:49,10:39,0,1,0.0,21,71,16,13,
Ryan Jones,25,NSH,LW,41,7,4,11,3,18,5,2,0,0,4,0,0,53,13.2,93,439:04,10:43,0,1,0.0,18,63,15,8,
Ryan Jones,25,EDM,LW,8,1,0,1,-3,8,1,0,0,0,0,0,0,9,11.1,14,82:45,10:21,0,0,,3,8,1,5,
Andrew Alberts,28,2TM,D,76,3,9,12,6,87,3,0,0,0,9,0,0,50,6.0,131,1169:07,15:23,0,1,0.0,88,216,19,39,
Andrew Alberts,28,CAR,D,62,2,8,10,7,74,2,0,0,0,8,0,0,38,5.3,105,934:32,15:04,0,0,,67,172,17,30,
Andrew Alberts,28,VAN,D,14,1,1,2,-1,13,1,0,0,0,1,0,0,12,8.3,26,234:35,16:45,0,1,0.0,21,44,2,9,
Brandon Segal,26,2TM,RW,44,6,6,12,3,38,6,0,0,2,6,0,0,55,10.9,97,384:47,8:45,0,3,0.0,6,92,6,10,
Brandon Segal,26,LAK,RW,25,1,1,2,0,20,1,0,0,0,1,0,0,24,4.2,44,169:25,6:47,0,3,0.0,3,53,3,4,
Brandon Segal,26,DAL,RW,19,5,5,10,3,18,5,0,0,2,5,0,0,31,16.1,53,215:22,11:20,0,0,,3,39,3,6,
Jamie Lundmark,29,2TM,C,36,5,7,12,-7,20,4,1,0,1,6,1,0,52,9.6,81,496:27,13:47,45,47,48.9,12,15,18,15,
Jamie Lundmark,29,CGY,C,21,4,5,9,-6,4,3,1,0,1,4,1,0,36,11.1,55,322:52,15:22,30,32,48.4,10,8,10,9,
Jamie Lundmark,29,TOR,C,15,1,2,3,-1,16,1,0,0,0,2,0,0,16,6.3,26,173:35,11:34,15,15,50.0,2,7,8,6,
Francis Bouillon,34,NSH,D,81,3,8,11,5,50,2,1,0,1,4,3,1,86,3.5,204,1563:32,19:18,0,0,,96,162,25,43,
Fabian Brunnström,24,DAL,LW,44,2,9,11,-3,10,2,0,0,0,8,1,0,38,5.3,65,469:24,10:40,1,2,33.3,5,44,20,17,
Matt Carkner,29,OTT,D,81,2,9,11,0,190,2,0,0,0,9,0,0,87,2.3,162,1369:48,16:55,0,0,,125,125,19,42,
Mike Commodore,30,CBJ,D,57,2,9,11,-9,62,2,0,0,1,8,1,0,54,3.7,119,1083:04,19:00,0,0,,87,128,8,16,
Hal Gill,34,MTL,D,68,2,9,11,-10,68,2,0,0,0,8,0,1,41,4.9,108,1247:21,18:21,0,1,0.0,150,82,17,76,
Tanner Glass,26,VAN,LW,67,4,7,11,5,115,4,0,0,0,7,0,0,52,7.7,87,701:36,10:28,3,15,16.7,19,165,10,11,
Michael Grabner,22,VAN,RW,20,5,6,11,2,8,3,2,0,1,3,3,0,63,7.9,99,278:07,13:54,1,1,50.0,1,9,13,3,
Jean-François Jacques,24,EDM,LW,49,4,7,11,-15,78,4,0,0,0,7,0,0,49,8.2,80,548:37,11:12,2,3,40.0,17,156,9,23,
Kevin Klein,25,NSH,D,81,1,10,11,-13,27,1,0,0,0,9,0,1,67,1.5,160,1613:49,19:55,0,0,,147,101,31,56,
Lauri Korpikoski,23,PHX,LW,71,5,6,11,-10,16,5,0,0,1,6,0,0,68,7.4,142,873:35,12:18,14,35,28.6,26,92,18,8,
Sami Lepistö,25,PHX,D,66,1,10,11,14,60,1,0,0,1,10,0,0,68,1.5,135,1203:06,18:14,1,0,100.0,62,62,21,20,
Paul Martin,28,NJD,D,22,2,9,11,10,2,1,1,0,0,8,1,0,21,9.5,51,495:00,22:30,0,0,,22,23,10,12,
Torrey Mitchell,25,SJS,C,56,2,9,11,6,27,2,0,0,0,9,0,0,59,3.4,104,639:58,11:26,89,116,43.4,19,59,21,32,
Cal O'Reilly,23,NSH,C,31,2,9,11,1,4,1,1,0,0,8,1,0,23,8.7,38,422:37,13:38,133,148,47.3,7,2,17,12,
Bryan Rodney,25,CAR,D,22,1,10,11,-4,8,1,0,0,0,5,5,0,24,4.2,56,368:06,16:44,0,0,,17,24,7,7,
Rob Scuderi,31,LAK,D,73,0,11,11,16,21,0,0,0,0,11,0,0,38,0.0,77,1406:36,19:16,0,0,,108,68,22,33,Byng-45
Andrej Sekera,23,BUF,D,49,4,7,11,-1,6,4,0,0,0,6,1,0,59,6.8,114,855:02,17:27,0,1,0.0,46,39,11,23,
Marek Svatoš,27,COL,RW,54,7,4,11,-13,35,4,3,0,1,2,2,0,84,8.3,144,616:12,11:25,0,0,,10,22,20,23,
Byron Bitz,25,2TM,RW,52,5,6,11,-8,33,5,0,0,2,6,0,0,58,8.6,93,573:58,11:02,7,11,38.9,20,83,3,4,
Byron Bitz,25,BOS,RW,45,4,5,9,-9,31,4,0,0,2,5,0,0,51,7.8,77,492:36,10:57,7,10,41.2,18,64,1,2,
Byron Bitz,25,FLA,RW,7,1,1,2,1,2,1,0,0,0,1,0,0,7,14.3,16,81:22,11:37,0,1,0.0,2,19,2,2,
Martin Škoula,30,2TM,D,52,3,8,11,3,10,2,1,0,0,8,0,0,34,8.8,74,905:20,17:25,0,0,,73,43,12,19,
Martin Škoula,30,PIT,D,33,3,5,8,-4,6,2,1,0,0,5,0,0,23,13.0,54,551:41,16:43,0,0,,49,26,6,11,
Martin Škoula,30,NJD,D,19,0,3,3,7,4,0,0,0,0,3,0,0,11,0.0,20,353:39,18:37,0,0,,24,17,6,8,
Ville Leino,26,2TM,LW,55,6,5,11,-8,10,5,1,0,2,4,1,0,77,7.8,158,719:35,13:05,6,8,42.9,17,19,13,16,
Ville Leino,26,DET,LW,42,4,3,7,-10,6,3,1,0,1,2,1,0,54,7.4,115,555:00,13:13,1,4,20.0,14,12,10,11,
Ville Leino,26,PHI,LW,13,2,2,4,2,4,2,0,0,1,2,0,0,23,8.7,43,164:35,12:40,5,4,55.6,3,7,3,5,
Fredrik Modin,35,2TM,LW,44,5,6,11,-8,26,3,2,0,2,4,2,0,67,7.5,130,650:23,14:47,18,10,64.3,29,28,17,17,
Fredrik Modin,35,CBJ,LW,24,2,4,6,-6,12,2,0,0,2,2,2,0,35,5.7,68,352:12,14:41,7,5,58.3,23,17,7,5,
Fredrik Modin,35,LAK,LW,20,3,2,5,-2,14,1,2,0,0,2,0,0,32,9.4,62,298:11,14:55,11,5,68.8,6,11,10,12,
Fredrik Sjöström,26,2TM,RW,65,3,8,11,-2,12,3,0,0,0,8,0,0,64,4.7,110,701:24,10:47,0,7,0.0,35,75,15,13,
Fredrik Sjöström,26,CGY,RW,46,1,5,6,2,8,1,0,0,0,5,0,0,33,3.0,62,438:02,9:31,0,2,0.0,17,44,12,10,
Fredrik Sjöström,26,TOR,RW,19,2,3,5,-4,4,2,0,0,0,3,0,0,31,6.5,48,263:22,13:52,0,5,0.0,18,31,3,3,
Craig Adams,32,PIT,RW,82,0,10,10,-5,72,0,0,0,0,10,0,0,84,0.0,147,910:01,11:06,243,311,43.9,58,193,22,12,
Mikael Backlund,20,CGY,C,23,1,9,10,5,6,1,0,0,0,9,0,0,47,2.1,90,289:50,12:36,100,86,53.8,4,12,10,13,
Mathieu Darche,33,MTL,LW,29,5,5,10,2,4,5,0,0,3,5,0,0,43,11.6,62,314:29,10:51,3,2,60.0,12,39,10,4,
Jeff Finger,30,TOR,D,39,2,8,10,-11,20,2,0,0,0,8,0,0,29,6.9,68,537:44,13:47,0,0,,84,77,8,19,
Mark Fistric,23,DAL,D,67,1,9,10,27,69,1,0,0,0,8,0,1,46,2.2,97,1000:13,14:56,0,0,,79,171,9,21,
Boyd Gordon,26,WSH,RW,36,4,6,10,4,12,4,0,0,0,6,0,0,40,10.0,62,370:26,10:17,123,79,60.9,19,18,11,3,
Josh Gorges,25,MTL,D,82,3,7,10,2,39,3,0,0,1,4,3,0,52,5.8,141,1723:12,21:01,0,0,,158,85,20,55,
Jamie McBain,21,CAR,D,14,3,7,10,6,0,2,1,0,1,4,3,0,29,10.3,60,360:55,25:47,0,0,,34,6,8,9,
Jay McKee,32,PIT,D,62,1,9,10,6,54,1,0,0,0,7,0,2,42,2.4,88,957:14,15:26,0,1,0.0,136,59,4,10,
Rod Pelley,25,NJD,C,63,2,8,10,-4,40,2,0,0,0,7,1,0,74,2.7,99,495:30,7:52,98,100,49.5,11,95,7,8,
Mathieu Roy,26,CBJ,D,31,0,10,10,-2,17,0,0,0,0,8,0,2,32,0.0,74,568:01,18:19,1,0,100.0,65,57,5,6,
Vladimír Sobotka,22,BOS,C,61,4,6,10,-7,30,4,0,0,0,6,0,0,67,6.0,111,677:04,11:06,196,165,54.3,21,136,9,8,
Shawn Thornton,32,BOS,RW,74,1,9,10,-9,141,1,0,0,0,9,0,0,119,0.8,175,669:28,9:03,10,12,45.5,16,108,12,11,
Mike Weaver,31,STL,D,77,1,9,10,10,29,1,0,0,0,9,0,0,33,3.0,89,1305:54,16:58,1,1,50.0,127,48,30,19,
Vladimir Zharkov,22,NJD,RW,40,0,10,10,2,8,0,0,0,0,8,2,0,54,0.0,100,457:37,11:26,1,3,25.0,6,22,9,14,
Aaron Johnson,26,2TM,D,41,4,6,10,-6,35,3,1,0,0,5,1,0,36,11.1,85,641:38,15:39,0,0,,41,70,16,25,
Aaron Johnson,26,CGY,D,22,1,2,3,0,19,1,0,0,0,2,0,0,13,7.7,33,267:56,12:11,0,0,,14,26,4,5,
Aaron Johnson,26,EDM,D,19,3,4,7,-6,16,2,1,0,0,3,1,0,23,13.0,52,373:42,19:40,0,0,,27,44,12,20,
Steve Staios,36,2TM,D,58,1,9,10,-27,75,0,1,0,0,7,2,0,61,1.6,126,1084:52,18:42,0,0,,115,54,12,33,
Steve Staios,36,EDM,D,40,0,7,7,-19,59,0,0,0,0,6,1,0,45,0.0,89,753:59,18:51,0,0,,90,44,7,32,
Steve Staios,36,CGY,D,18,1,2,3,-8,16,0,1,0,0,1,1,0,16,6.3,37,330:53,18:23,0,0,,25,10,5,1,
Nate Thompson,25,2TM,C,71,2,8,10,-17,56,2,0,0,0,8,0,0,92,2.2,154,951:20,13:24,318,266,54.5,90,117,30,14,
Nate Thompson,25,NYI,C,39,1,5,6,-14,39,1,0,0,0,5,0,0,48,2.1,85,504:33,12:56,104,106,49.5,54,58,19,6,
Nate Thompson,25,TBL,C,32,1,3,4,-3,17,1,0,0,0,3,0,0,44,2.3,69,446:47,13:58,214,160,57.2,36,59,11,8,
Oskars Bārtulis,23,PHI,D,53,1,8,9,-12,28,1,0,0,0,7,1,0,26,3.8,77,741:06,13:59,0,0,,67,44,5,28,
Zach Boychuk,20,CAR,C,31,3,6,9,1,2,3,0,0,0,5,1,0,37,8.1,74,333:21,10:45,5,4,55.6,7,23,10,4,
Sheldon Brookbank,29,ANA,D,66,0,9,9,10,114,0,0,0,0,9,0,0,60,0.0,120,987:24,14:58,0,0,,59,89,10,19,
Ryan Carter,26,ANA,C,38,4,5,9,0,31,4,0,0,1,4,0,1,38,10.5,62,374:26,9:51,116,105,52.5,6,51,3,3,
Logan Couture,20,SJS,C,25,5,4,9,4,6,4,1,0,1,4,0,0,42,11.9,69,256:29,10:16,75,68,52.4,11,14,15,7,
Tyler Ennis,20,BUF,C,10,3,6,9,1,6,3,0,0,0,3,3,0,23,13.0,36,153:23,15:20,13,18,41.9,5,2,5,1,
Adam Foote,38,COL,D,67,0,9,9,8,64,0,0,0,0,8,0,1,26,0.0,80,1297:08,19:22,0,0,,102,111,11,22,
Matt Greene,26,LAK,D,75,2,7,9,4,83,2,0,0,1,7,0,0,57,3.5,150,1310:59,17:29,0,0,,126,236,4,30,
Tim Jackman,28,NYI,RW,54,4,5,9,-4,98,4,0,0,0,5,0,0,51,7.8,96,521:02,9:39,3,4,42.9,40,114,15,11,
Jay Pandolfo,35,NJD,LW,52,4,5,9,-10,6,4,0,0,3,5,0,0,71,5.6,115,723:48,13:55,5,7,41.7,27,32,18,6,Byng-54
Adam Pardy,25,CGY,D,57,2,7,9,-3,48,2,0,0,0,7,0,0,40,5.0,99,903:32,15:51,0,0,,60,53,16,28,
Mathieu Perreault,22,WSH,C,21,4,5,9,4,6,3,1,0,0,5,0,0,27,14.8,38,238:22,11:21,95,115,45.2,6,7,15,10,
Ladislav Šmíd,23,EDM,D,51,1,8,9,5,39,1,0,0,0,6,2,0,36,2.8,64,978:11,19:11,0,0,,74,79,16,30,
Brian Sutherby,27,DAL,C,46,5,4,9,8,66,5,0,0,0,4,0,0,49,10.2,72,396:03,8:37,18,23,43.9,11,88,9,6,
Stéphane Veilleux,28,TBL,LW,77,3,6,9,-14,48,3,0,0,0,6,0,0,94,3.2,157,946:04,12:17,10,15,40.0,28,87,27,10,
Rickard Wallin,29,TOR,C,60,2,7,9,-7,20,2,0,0,0,7,0,0,72,2.8,118,758:54,12:39,225,281,44.5,33,35,31,14,
Jody Shelley,33,2TM,LW,57,2,7,9,5,115,2,0,0,0,7,0,0,49,4.1,75,385:37,6:46,2,4,33.3,9,97,4,5,
Jody Shelley,33,SJS,LW,36,0,3,3,1,78,0,0,0,0,3,0,0,20,0.0,36,236:20,6:34,2,3,40.0,7,61,1,5,
Jody Shelley,33,NYR,LW,21,2,4,6,4,37,2,0,0,0,4,0,0,29,6.9,39,149:17,7:07,0,1,0.0,2,36,3,0,
Mathieu Schneider,40,2TM,D,25,2,7,9,5,16,1,1,0,0,4,3,0,37,5.4,98,425:48,17:02,0,0,,33,27,8,14,
Mathieu Schneider,40,VAN,D,17,2,3,5,0,12,1,1,0,0,2,1,0,14,14.3,52,259:10,15:15,0,0,,17,11,6,9,
Mathieu Schneider,40,PHX,D,8,0,4,4,5,4,0,0,0,0,2,2,0,23,0.0,46,166:38,20:50,0,0,,16,16,2,5,
Eric Boulton,33,ATL,LW,62,2,6,8,-1,113,1,1,0,0,6,0,0,39,5.1,60,424:40,6:51,2,2,50.0,10,96,11,9,
Davis Drewiske,25,LAK,D,42,1,7,8,-4,14,1,0,0,0,7,0,0,32,3.1,73,640:18,15:15,0,0,,59,30,7,18,
Chris Durno,29,COL,LW,41,4,4,8,3,47,4,0,0,0,4,0,0,27,14.8,46,306:00,7:28,21,19,52.5,10,56,9,7,
Andrew Ference,30,BOS,D,51,0,8,8,-7,16,0,0,0,0,8,0,0,60,0.0,146,1004:58,19:42,0,0,,66,58,4,18,
Jason Garrison,25,FLA,D,39,2,6,8,5,23,2,0,0,0,5,1,0,24,8.3,54,590:13,15:08,0,0,,52,37,4,11,
Jordan Hendry,25,CHI,D,43,2,6,8,5,10,2,0,0,1,6,0,0,42,4.8,90,509:35,11:51,0,0,,21,44,11,11,
Rostislav Klesla,27,CBJ,D,26,2,6,8,-7,26,2,0,0,1,5,1,0,24,8.3,55,522:58,20:07,0,0,,49,39,5,7,
Brett Lebda,28,DET,D,63,1,7,8,-2,24,1,0,0,0,6,1,0,61,1.6,137,944:28,14:59,0,0,,39,39,5,17,
Paul Mara,30,MTL,D,42,0,8,8,-16,48,0,0,0,0,4,4,0,30,0.0,87,786:30,18:44,0,0,,68,50,5,24,
Marc Methot,24,CBJ,D,60,2,6,8,-8,51,2,0,0,0,5,0,1,42,4.8,92,1171:16,19:31,0,0,,71,150,14,13,
Shane O'Brien,26,VAN,D,65,2,6,8,15,79,2,0,0,0,5,0,1,37,5.4,100,1105:55,17:01,0,0,,52,112,10,24,
P.A. Parenteau,26,NYR,LW,22,3,5,8,-2,4,2,1,0,0,3,2,0,38,7.9,58,301:15,13:42,4,8,33.3,4,15,9,9,
Fernando Pisani,33,EDM,RW,40,4,4,8,-16,10,4,0,0,0,3,0,1,54,7.4,90,583:27,14:35,3,13,18.8,24,57,13,15,
Wayne Primeau,33,TOR,C,59,3,5,8,-1,35,3,0,0,0,5,0,0,47,6.4,76,651:42,11:03,283,229,55.3,29,58,13,14,
Rick Rypien,25,VAN,C,69,4,4,8,-3,126,4,0,0,1,4,0,0,61,6.6,96,499:21,7:14,66,87,43.1,25,92,11,6,
Brent Sopel,33,CHI,D,73,1,7,8,3,34,1,0,0,0,7,0,0,48,2.1,105,1084:53,14:52,0,0,,120,50,16,41,
Darryl Sydor,37,STL,D,47,0,8,8,-6,15,0,0,0,0,7,1,0,26,0.0,68,785:17,16:42,0,1,0.0,85,18,5,14,
Brad Winchester,28,STL,LW,64,3,5,8,3,108,2,1,0,0,4,1,0,69,4.3,109,580:15,9:04,3,9,25.0,12,143,7,11,
Nick Boynton,31,2TM,D,49,1,7,8,5,71,0,1,0,0,6,1,0,50,2.0,112,815:15,16:38,0,0,,59,64,14,21,
Nick Boynton,31,ANA,D,42,1,6,7,1,59,0,1,0,0,5,1,0,39,2.6,93,703:40,16:45,0,0,,54,61,12,18,
Nick Boynton,31,CHI,D,7,0,1,1,4,12,0,0,0,0,1,0,0,11,0.0,19,111:35,15:56,0,0,,5,3,2,3,
Stéphane Yelle,35,2TM,C,70,4,4,8,-6,32,3,0,1,0,4,0,0,39,10.3,69,662:27,9:28,177,199,47.1,47,90,16,6,
Stéphane Yelle,35,CAR,C,59,4,3,7,-6,28,3,0,1,0,3,0,0,34,11.8,57,552:28,9:22,140,152,47.9,37,69,14,4,
Stéphane Yelle,35,COL,C,11,0,1,1,0,4,0,0,0,0,1,0,0,5,0.0,12,109:59,9:60,37,47,44.0,10,21,2,2,
