Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Mike Modano,40,DET,C,40,4,11,15,-4,8,3,1,0,0,6,5,0,79,5.1,138,497:56,12:27,133,141,48.5,10,7,14,13,Byng-39
Alexei Ponikarovsky,30,LAK,LW,61,5,10,15,1,36,4,1,0,1,8,2,0,94,5.3,162,768:34,12:36,1,4,20.0,28,139,12,27,
Michael Sauer,23,NYR,D,76,3,12,15,20,75,2,1,0,2,12,0,0,54,5.6,125,1331:16,17:31,0,0,,96,78,25,13,Calder-17
Rob Scuderi,32,LAK,D,82,2,13,15,1,16,2,0,0,1,13,0,0,46,4.3,118,1663:46,20:17,0,0,,122,64,22,59,Byng-48
Dana Tyrell,21,TBL,C,78,6,9,15,-5,12,6,0,0,1,9,0,0,73,8.2,118,940:23,12:03,5,6,45.5,33,47,21,14,
Adam Burish,28,DAL,C,63,8,6,14,2,91,8,0,0,1,6,0,0,89,9.0,142,904:02,14:21,255,222,53.5,70,77,14,13,
Mikkel Bødker,21,PHX,LW,34,4,10,14,11,8,4,0,0,0,8,2,0,39,10.3,76,370:39,10:54,3,2,60.0,6,42,7,3,
Kyle Clifford,20,LAK,LW,76,7,7,14,-10,141,7,0,0,0,7,0,0,69,10.1,130,722:21,9:30,8,7,53.3,17,138,10,22,
B.J. Crombeen,25,STL,RW,80,7,7,14,-18,154,6,0,1,0,7,0,0,113,6.2,210,1023:48,12:48,19,45,29.7,15,93,16,12,
Mark Fayne,23,NJD,D,57,4,10,14,10,27,4,0,0,0,6,4,0,77,5.2,147,1016:39,17:50,0,0,,39,51,13,24,
Ed Jovanovski,34,PHX,D,50,5,9,14,4,39,4,1,0,1,7,1,1,73,6.8,152,1023:55,20:29,0,0,,91,87,9,37,
Matt Martin,21,NYI,LW,68,5,9,14,-13,147,5,0,0,1,8,0,1,60,8.3,132,745:07,10:57,10,17,37.0,47,294,25,11,
Jamal Mayers,36,SJS,RW,78,3,11,14,3,124,3,0,0,0,11,0,0,62,4.8,107,692:46,8:53,53,45,54.1,19,105,24,18,
Douglas Murray,30,SJS,D,73,1,13,14,5,44,1,0,0,0,12,1,0,102,1.0,244,1431:40,19:37,0,0,,140,203,21,27,
Mathieu Perreault,23,WSH,C,35,7,7,14,-3,20,6,1,0,1,5,2,0,41,17.1,77,415:52,11:53,133,156,46.0,8,13,20,11,
David Schlemko,23,PHX,D,43,4,10,14,8,24,4,0,0,0,5,5,0,47,8.5,92,689:36,16:02,0,0,,57,56,3,21,
Nick Spaling,22,NSH,C,74,8,6,14,-10,20,7,1,0,2,6,0,0,75,10.7,144,1030:49,13:56,253,244,50.9,33,37,44,15,
Jim Vandermeer,30,EDM,D,62,2,12,14,-15,74,2,0,0,0,9,2,1,57,3.5,141,1128:27,18:12,0,0,,78,122,27,47,
Darryl Boyce,26,TOR,C,46,5,8,13,8,33,5,0,0,1,8,0,0,27,18.5,65,523:35,11:23,212,245,46.4,19,68,13,19,
Colin Greening,24,OTT,C,24,6,7,13,2,10,6,0,0,2,7,0,0,57,10.5,91,362:05,15:05,11,13,45.8,9,56,11,8,
Barret Jackman,29,STL,D,60,0,13,13,3,57,0,0,0,0,10,0,3,65,0.0,151,1248:26,20:48,0,0,,114,78,28,24,
Randy Jones,29,TBL,D,61,1,12,13,-4,15,1,0,0,0,12,0,0,52,1.9,129,1040:32,17:03,0,0,,104,42,20,35,
Trevor Lewis,24,LAK,C,72,3,10,13,-11,6,3,0,0,2,10,0,0,105,2.9,182,827:09,11:29,151,234,39.2,25,102,27,16,Byng-48
Brooks Orpik,30,PIT,D,63,1,12,13,12,66,1,0,0,0,9,0,3,56,1.8,129,1315:36,20:53,1,0,100.0,94,194,17,20,
Daniel Paille,26,BOS,LW,43,6,7,13,3,28,5,0,1,0,7,0,0,48,12.5,73,486:09,11:18,0,0,,17,24,10,4,
Theo Peckham,23,EDM,D,71,3,10,13,-5,198,3,0,0,0,10,0,0,41,7.3,111,1320:15,18:36,0,0,,123,196,30,67,
Dan Sexton,23,ANA,RW,47,4,9,13,-6,4,3,1,0,0,9,0,0,78,5.1,118,544:47,11:35,1,3,25.0,20,29,8,12,
Jerred Smithson,31,NSH,C,82,5,8,13,-6,34,5,0,0,0,8,0,0,73,6.8,138,1217:41,14:51,578,428,57.5,64,162,41,21,Selke-40
Mike Weaver,32,FLA,D,82,2,11,13,1,34,2,0,0,1,10,1,0,53,3.8,145,1706:10,20:48,0,0,,132,98,47,29,
Kyle Wellwood,27,SJS,C,35,5,8,13,10,0,5,0,0,0,7,1,0,50,10.0,88,478:51,13:41,65,67,49.2,7,8,26,20,
Jesse Winchester,27,OTT,C,72,4,9,13,-9,42,4,0,0,0,9,0,0,118,3.4,192,780:07,10:50,303,242,55.6,27,101,24,9,
Matt Hunwick,25,2TM,D,73,1,12,13,-15,25,1,0,0,0,9,3,0,100,1.0,189,1351:24,18:31,0,0,,71,65,26,36,
Matt Hunwick,25,BOS,D,22,1,2,3,4,9,1,0,0,0,2,0,0,26,3.8,49,356:44,16:13,0,0,,14,16,4,7,
Matt Hunwick,25,COL,D,51,0,10,10,-19,16,0,0,0,0,7,3,0,74,0.0,140,994:40,19:30,0,0,,57,49,22,29,
Karl Alzner,22,WSH,D,82,2,10,12,14,24,2,0,0,0,10,0,0,64,3.1,140,1641:21,20:01,0,0,,130,98,24,40,
Blair Betts,30,PHI,C,75,5,7,12,-3,8,4,0,1,2,6,0,1,51,9.8,84,783:50,10:27,411,406,50.3,72,82,18,8,
Jared Boll,24,CBJ,RW,73,7,5,12,-2,182,7,0,0,2,5,0,0,66,10.6,108,560:13,7:40,0,6,0.0,18,144,14,8,
Keaton Ellerby,22,FLA,D,54,2,10,12,-15,22,2,0,0,0,9,1,0,56,3.6,137,869:03,16:06,0,0,,68,74,14,14,
Matt Halischuk,22,NSH,RW,27,4,8,12,5,2,4,0,0,1,8,0,0,29,13.8,55,273:26,10:08,0,4,0.0,9,6,16,4,
Dustin Jeffrey,22,PIT,C,25,7,5,12,5,4,6,1,0,1,5,0,0,39,17.9,70,324:22,12:58,109,138,44.1,10,14,9,8,
Nazem Kadri,20,TOR,C,29,3,9,12,-3,8,3,0,0,0,7,2,0,51,5.9,94,457:29,15:47,49,72,40.5,6,16,15,26,
Mike Lundin,26,TBL,D,69,1,11,12,-3,12,1,0,0,0,11,0,0,55,1.8,159,1407:52,20:24,0,0,,108,25,17,18,
Eric Nystrom,27,MIN,LW,82,4,8,12,-16,30,3,1,0,0,8,0,0,83,4.8,163,1091:18,13:19,45,86,34.4,31,169,19,17,
Roman Polák,24,STL,D,55,3,9,12,-4,33,3,0,0,1,9,0,0,54,5.6,111,1097:37,19:57,0,1,0.0,78,110,11,12,
Jim Slater,28,ATL,C,36,5,7,12,4,19,5,0,0,1,7,0,0,53,9.4,78,380:59,10:35,183,111,62.2,16,59,16,5,
Jared Spurgeon,21,MIN,D,53,4,8,12,-1,2,2,2,0,1,4,4,0,38,10.5,80,798:49,15:04,0,0,,45,37,11,15,
Jiří Tlustý,22,CAR,C,57,6,6,12,1,14,6,0,0,0,6,0,0,53,11.3,102,562:07,9:52,2,13,13.3,19,36,21,7,
David Steckel,28,2TM,C,75,6,6,12,-6,26,5,0,1,1,6,0,0,79,7.6,128,890:39,11:53,498,305,62.0,49,103,24,16,
David Steckel,28,WSH,C,57,5,6,11,-3,24,4,0,1,1,6,0,0,61,8.2,97,659:33,11:34,414,239,63.4,41,87,22,8,
David Steckel,28,NJD,C,18,1,0,1,-3,2,1,0,0,0,0,0,0,18,5.6,31,231:06,12:50,84,66,56.0,8,16,2,8,
Jarkko Ruutu,35,2TM,LW,73,3,9,12,-2,97,3,0,0,1,8,0,1,66,4.5,122,830:07,11:22,8,12,40.0,29,131,17,23,
Jarkko Ruutu,35,OTT,LW,50,2,8,10,-2,59,2,0,0,1,7,0,1,46,4.3,90,623:32,12:28,6,9,40.0,24,83,16,21,
Jarkko Ruutu,35,ANA,LW,23,1,1,2,0,38,1,0,0,0,1,0,0,20,5.0,32,206:35,8:59,2,3,40.0,5,48,1,2,
Maxim Lapierre,25,3TM,C,78,6,6,12,-14,80,6,0,0,0,6,0,0,129,4.7,197,906:53,11:38,173,167,50.9,23,194,20,8,
Maxim Lapierre,25,MTL,C,38,5,3,8,-7,63,5,0,0,0,3,0,0,78,6.4,112,444:33,11:42,29,21,58.0,7,104,8,4,
Maxim Lapierre,25,ANA,C,21,0,3,3,-6,9,0,0,0,0,3,0,0,28,0.0,46,243:09,11:35,71,62,53.4,8,59,3,2,
Maxim Lapierre,25,VAN,C,19,1,0,1,-1,8,1,0,0,0,0,0,0,23,4.3,39,219:11,11:32,73,84,46.5,8,31,9,2,
Arron Asham,32,PIT,RW,44,5,6,11,0,46,5,0,0,0,6,0,0,60,8.3,81,420:17,9:33,3,6,33.3,16,107,7,8,
Matt Bradley,32,WSH,RW,61,4,7,11,-3,68,4,0,0,0,7,0,0,58,6.9,103,639:38,10:29,4,6,40.0,15,156,12,5,
Justin Braun,23,SJS,D,28,2,9,11,-1,2,0,2,0,0,9,0,0,44,4.5,112,462:00,16:30,0,0,,21,27,14,14,
Erik Condra,24,OTT,RW,26,6,5,11,-1,12,5,1,0,2,4,0,1,48,12.5,82,412:35,15:52,2,2,50.0,21,4,9,11,
Michael Del Zotto,20,NYR,D,47,2,9,11,-5,20,0,2,0,0,4,5,0,58,3.4,152,915:49,19:29,0,0,,72,92,16,24,
Kris Draper,39,DET,C,47,6,5,11,1,12,6,0,0,1,5,0,0,57,10.5,89,491:08,10:27,95,73,56.5,11,45,16,8,
Oliver Ekman-Larsson,19,PHX,D,48,1,10,11,3,24,1,0,0,0,8,2,0,50,2.0,117,721:42,15:02,0,0,,31,41,3,13,
John Erskine,30,WSH,D,73,4,7,11,1,94,4,0,0,1,7,0,0,58,6.9,123,1082:30,14:50,0,0,,120,165,11,37,
Matt Gilroy,26,NYR,D,58,3,8,11,5,14,3,0,0,1,7,1,0,75,4.0,138,822:15,14:11,0,0,,62,39,15,15,
Matt Greene,27,LAK,D,71,2,9,11,3,70,2,0,0,1,9,0,0,50,4.0,114,1205:19,16:59,0,0,,105,243,8,38,
Luca Sbisa,21,ANA,D,68,2,9,11,-11,43,1,1,0,0,7,0,2,76,2.6,148,1142:03,16:48,0,0,,85,170,15,28,
Yannick Weber,22,MTL,D,41,1,10,11,0,14,1,0,0,0,5,5,0,63,1.6,162,678:54,16:34,0,0,,33,44,8,32,
Kyle Wilson,26,CBJ,C,32,4,7,11,-3,12,4,0,0,0,7,0,0,38,10.5,63,340:20,10:38,63,70,47.4,8,21,10,8,
Jeff Woywitka,27,DAL,D,63,2,9,11,5,24,1,1,0,0,8,1,0,72,2.8,164,1130:34,17:57,0,0,,97,43,19,27,
Rostislav Klesla,28,2TM,D,61,4,7,11,4,38,4,0,0,0,7,0,0,67,6.0,139,1163:30,19:04,1,0,100.0,131,61,18,9,
Rostislav Klesla,28,CBJ,D,45,3,7,10,10,26,3,0,0,0,7,0,0,45,6.7,92,869:10,19:19,1,0,100.0,97,41,14,7,
Rostislav Klesla,28,PHX,D,16,1,0,1,-6,12,1,0,0,0,0,0,0,22,4.5,47,294:20,18:24,0,0,,34,20,4,2,
Scott Hannan,32,2TM,D,78,1,10,11,4,34,1,0,0,0,9,0,1,56,1.8,109,1543:21,19:47,0,0,,122,84,19,41,
Scott Hannan,32,COL,D,23,0,6,6,1,6,0,0,0,0,5,0,1,21,0.0,38,428:31,18:38,0,0,,36,26,5,12,
Scott Hannan,32,WSH,D,55,1,4,5,3,28,1,0,0,0,4,0,0,35,2.9,71,1114:50,20:16,0,0,,86,58,14,29,
Matt Beleskey,22,ANA,LW,35,3,7,10,-10,36,3,0,0,0,6,0,1,58,5.2,94,454:24,12:59,3,5,37.5,20,64,7,10,
Francis Bouillon,35,NSH,D,44,1,9,10,-3,27,1,0,0,0,7,2,0,47,2.1,108,890:11,20:14,0,0,,51,133,13,24,
Eric Boulton,34,ATL,LW,69,6,4,10,1,87,6,0,0,1,4,0,0,51,11.8,85,618:07,8:57,0,3,0.0,19,92,11,14,
Deryk Engelland,28,PIT,D,63,3,7,10,-5,123,3,0,0,0,7,0,0,49,6.1,109,840:26,13:20,0,0,,54,122,15,14,
Tanner Glass,27,VAN,LW,73,3,7,10,-5,72,3,0,0,1,7,0,0,45,6.7,88,651:32,8:56,25,37,40.3,29,130,9,10,
Nicklas Grossmann,26,DAL,D,59,1,9,10,7,35,1,0,0,0,9,0,0,38,2.6,114,1073:40,18:12,0,0,,78,161,8,26,
Jay Harrison,28,CAR,D,72,3,7,10,5,72,3,0,0,0,7,0,0,49,6.1,137,1099:30,15:16,0,0,,100,110,16,32,
Niklas Hjalmarsson,23,CHI,D,80,3,7,10,13,39,3,0,0,0,7,0,0,64,4.7,147,1478:08,18:29,0,0,,166,46,32,55,
Kent Huskins,31,SJS,D,50,2,8,10,8,12,2,0,0,0,8,0,0,38,5.3,94,830:47,16:37,0,0,,58,18,10,21,
Jacob Josefson,19,NJD,C,28,3,7,10,5,6,3,0,0,1,4,3,0,31,9.7,56,370:38,13:14,95,107,47.0,8,8,8,7,
Steven Kampfer,22,BOS,D,38,5,5,10,9,12,5,0,0,1,2,3,0,57,8.8,130,673:50,17:44,0,0,,56,41,5,10,
Mike Komisarek,29,TOR,D,75,1,9,10,-8,86,1,0,0,0,9,0,0,48,2.1,149,1022:20,13:38,0,0,,117,146,14,51,
Greg Mauldin,28,COL,C,29,5,5,10,5,8,3,0,2,1,5,0,0,46,10.9,74,305:50,10:33,2,5,28.6,11,56,20,4,
Willie Mitchell,33,LAK,D,57,5,5,10,4,21,4,0,1,1,5,0,0,59,8.5,152,1243:27,21:49,0,0,,85,35,12,47,
Fredrik Modin,36,2TM,LW,40,7,3,10,-14,14,6,0,1,0,3,0,0,54,13.0,86,464:08,11:36,8,12,40.0,22,19,14,11,
Fredrik Modin,36,ATL,LW,36,7,3,10,-11,12,6,0,1,0,3,0,0,51,13.7,82,430:16,11:57,7,9,43.8,22,16,14,8,
Fredrik Modin,36,CGY,LW,4,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,4,33:52,8:28,1,3,25.0,0,3,0,3,
Ryan O'Byrne,26,2TM,D,67,0,10,10,-7,75,0,0,0,0,10,0,0,45,0.0,125,1350:31,20:09,0,0,,131,179,21,25,
Ryan O'Byrne,26,MTL,D,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0.0,5,44:44,14:55,0,0,,5,11,0,0,
Ryan O'Byrne,26,COL,D,64,0,10,10,-7,71,0,0,0,0,10,0,0,42,0.0,120,1305:47,20:24,0,0,,126,168,21,25,
Rod Pelley,26,NJD,C,74,3,7,10,-9,27,2,1,0,0,7,0,0,88,3.4,149,873:48,11:48,169,151,52.8,36,113,20,12,
Liam Reddox,25,EDM,LW,44,1,9,10,-8,20,1,0,0,0,8,0,1,85,1.2,142,659:50,14:60,41,83,33.1,24,76,23,12,
Steve Reinprecht,34,FLA,C,29,4,6,10,-2,6,3,1,0,1,6,0,0,31,12.9,49,341:15,11:46,89,83,51.7,14,20,10,4,
Ruslan Salei,36,DET,D,75,2,8,10,0,48,2,0,0,0,8,0,0,75,2.7,161,1347:27,17:58,0,0,,109,117,19,35,
Marc Savard,33,BOS,C,25,2,8,10,-7,29,2,0,0,1,4,4,0,50,4.0,83,395:05,15:48,167,161,50.9,4,5,3,18,
Jeff Schultz,24,WSH,D,72,1,9,10,6,12,1,0,0,1,7,0,2,34,2.9,94,1423:59,19:47,0,0,,135,52,16,42,
Brandon Segal,27,DAL,RW,46,5,5,10,0,41,5,0,0,1,5,0,0,40,12.5,78,381:16,8:17,2,2,50.0,8,91,8,11,
Ladislav Šmíd,24,EDM,D,78,0,10,10,-10,85,0,0,0,0,9,1,0,48,0.0,121,1581:32,20:17,0,0,,118,145,19,59,
Steve Staios,37,CGY,D,39,3,7,10,6,24,2,0,1,0,7,0,0,23,13.0,55,574:00,14:43,1,0,100.0,48,42,11,13,
Matt Niskanen,24,2TM,D,63,1,9,10,-3,50,1,0,0,0,4,5,0,77,1.3,190,1041:16,16:32,0,0,,66,122,7,16,
Matt Niskanen,24,DAL,D,45,0,6,6,-1,30,0,0,0,0,2,4,0,51,0.0,137,708:06,15:44,0,0,,51,97,4,12,
Matt Niskanen,24,PIT,D,18,1,3,4,-2,20,1,0,0,0,2,1,0,26,3.8,53,333:10,18:31,0,0,,15,25,3,4,
Gilbert Brulé,24,EDM,C,41,7,2,9,-7,41,6,1,0,1,2,0,0,72,9.7,112,565:29,13:48,106,93,53.3,16,95,9,29,
Chris Butler,24,BUF,D,49,2,7,9,8,26,2,0,0,0,6,1,0,52,3.8,119,890:12,18:10,0,0,,56,38,18,21,
Benn Ferriero,23,SJS,C,33,5,4,9,8,9,4,1,0,1,4,0,0,56,8.9,111,431:54,13:05,2,9,18.2,8,46,11,11,
Hal Gill,35,MTL,D,75,2,7,9,-9,43,2,0,0,1,6,0,1,62,3.2,135,1486:29,19:49,0,0,,151,75,21,62,
Boyd Gordon,27,WSH,RW,60,3,6,9,-5,16,2,0,1,1,6,0,0,77,3.9,129,782:50,13:03,417,302,58.0,50,33,14,10,Selke-40
Jesse Joensuu,23,NYI,RW,42,6,3,9,-6,33,6,0,0,2,3,0,0,41,14.6,74,486:11,11:35,5,4,55.6,13,57,11,10,
Patrick Kaleta,24,BUF,RW,51,4,5,9,-4,78,3,0,1,0,5,0,0,65,6.2,93,519:31,10:11,5,7,41.7,33,126,11,9,
Zenon Konopka,30,NYI,C,82,2,7,9,-14,307,2,0,0,0,7,0,0,56,3.6,76,835:34,10:11,614,448,57.8,50,110,18,12,Selke-40
Ryan McDonagh,21,NYR,D,40,1,8,9,16,14,1,0,0,1,6,0,2,27,3.7,70,749:35,18:44,0,0,,69,56,18,11,
Nikita Nikitin,24,STL,D,41,1,8,9,1,10,1,0,0,0,4,4,0,46,2.2,109,672:05,16:24,0,0,,52,40,4,12,
Shane O'Brien,27,NSH,D,80,2,7,9,1,83,2,0,0,0,7,0,0,50,4.0,105,1369:19,17:07,0,0,,80,164,30,50,
Mark Olver,23,COL,C,18,2,7,9,-2,18,2,0,0,0,7,0,0,25,8.0,41,213:57,11:53,12,13,48.0,8,27,9,4,
Chris Phillips,32,OTT,D,82,1,8,9,-35,32,1,0,0,0,7,1,0,81,1.2,170,1764:49,21:31,0,0,,152,116,26,54,
Zack Smith,22,OTT,C,55,4,5,9,-11,120,4,0,0,0,5,0,0,78,5.1,134,693:21,12:36,209,179,53.9,27,129,21,13,
Brad Staubitz,26,MIN,RW,71,4,5,9,-5,173,4,0,0,1,5,0,0,29,13.8,51,462:37,6:31,0,4,0.0,18,133,6,7,
Clayton Stoner,25,MIN,D,57,2,7,9,5,96,2,0,0,1,7,0,0,40,5.0,96,961:12,16:52,0,0,,81,110,23,24,
Tom Wandell,24,DAL,C,75,7,2,9,-5,14,7,0,0,1,2,0,0,94,7.4,197,881:40,11:45,190,245,43.7,49,65,40,34,
Doug Weight,40,NYI,C,18,2,7,9,-3,10,1,1,0,0,3,4,0,26,7.7,54,315:27,17:32,57,53,51.8,4,9,9,20,Clancy-1
Derek Joslin,23,2TM,D,34,2,7,9,5,10,1,1,0,1,7,0,0,34,5.9,77,518:59,15:16,0,0,,28,40,7,17,
Derek Joslin,23,SJS,D,17,1,3,4,-2,8,1,0,0,0,3,0,0,11,9.1,25,211:59,12:28,0,0,,11,19,2,7,
Derek Joslin,23,CAR,D,17,1,4,5,7,2,0,1,0,1,4,0,0,23,4.3,52,307:00,18:04,0,0,,17,21,5,10,
Ryan Carter,27,3TM,C,62,3,6,9,-1,66,3,0,0,0,5,0,1,63,4.8,113,621:12,10:01,242,236,50.6,22,133,23,7,
Ryan Carter,27,ANA,C,18,1,2,3,-4,22,1,0,0,0,2,0,0,23,4.3,37,193:20,10:44,86,85,50.3,2,29,1,0,
Ryan Carter,27,CAR,C,32,0,3,3,0,22,0,0,0,0,2,0,1,26,0.0,46,265:51,8:18,105,103,50.5,11,66,13,3,
Ryan Carter,27,FLA,C,12,2,1,3,3,22,2,0,0,0,1,0,0,14,14.3,30,162:01,13:30,51,48,51.5,9,38,9,4,
Marc-André Bergeron,30,TBL,D,23,2,6,8,-10,8,2,0,0,1,3,3,0,37,5.4,88,329:25,14:19,0,0,,18,6,5,15,
Jonathon Blum,22,NSH,D,23,3,5,8,8,8,2,1,0,1,5,0,0,18,16.7,40,408:22,17:45,0,0,,36,20,14,11,
Nick Boynton,32,2TM,D,51,1,7,8,-1,40,1,0,0,0,7,0,0,43,2.3,95,746:59,14:39,0,0,,87,61,15,25,
Nick Boynton,32,CHI,D,41,1,7,8,2,36,1,0,0,0,7,0,0,42,2.4,85,644:30,15:43,0,0,,74,50,15,24,
Nick Boynton,32,PHI,D,10,0,0,0,-3,4,0,0,0,0,0,0,0,1,0.0,10,102:29,10:15,0,0,,13,11,0,1,
Mike Brown,25,TOR,RW,50,3,5,8,1,69,2,1,0,0,4,0,1,59,5.1,97,504:42,10:06,4,11,26.7,27,105,11,15,
Jassen Cullimore,38,CHI,D,36,0,8,8,4,8,0,0,0,0,8,0,0,22,0.0,55,454:40,12:38,0,0,,34,38,7,15,
Kyle Cumiskey,24,COL,D,18,1,7,8,-3,10,1,0,0,0,6,1,0,21,4.8,39,353:58,19:40,0,0,,27,9,14,7,
Adam Foote,39,COL,D,47,0,8,8,-9,33,0,0,0,0,8,0,0,23,0.0,41,842:29,17:56,0,0,,67,55,4,15,
Blake Geoffrion,22,NSH,LW,20,6,2,8,3,7,6,0,0,1,2,0,0,24,25.0,35,165:29,8:16,46,53,46.5,4,8,11,6,
Mark Mancari,25,BUF,RW,20,1,7,8,-1,12,0,1,0,0,6,1,0,43,2.3,64,246:20,12:19,3,3,50.0,8,16,9,5,
Todd Marchant,37,ANA,C,79,1,7,8,-18,26,1,0,0,0,5,1,1,63,1.6,114,1049:59,13:17,263,285,48.0,62,114,22,15,
Cody McLeod,26,COL,LW,71,5,3,8,-7,189,3,2,0,0,3,0,0,73,6.8,118,694:23,9:47,3,5,37.5,20,147,7,3,
Andrew Murray,29,CBJ,C,29,4,4,8,2,4,4,0,0,1,3,0,1,48,8.3,73,330:03,11:23,19,22,46.3,14,77,10,1,
Alexandre Picard,25,MTL,D,43,3,5,8,0,17,1,2,0,1,5,0,0,49,6.1,116,706:21,16:26,0,0,,59,55,9,28,
Michal Řepík,22,FLA,RW,31,2,6,8,-6,22,2,0,0,0,5,1,0,54,3.7,94,396:21,12:47,3,4,42.9,8,47,3,8,
Mattias Ritola,23,TBL,C,31,4,4,8,-5,11,4,0,0,2,4,0,0,42,9.5,69,311:57,10:04,19,25,43.2,7,24,6,8,
Kārlis Skrastiņš,36,DAL,D,74,3,5,8,-1,38,3,0,0,1,4,0,1,30,10.0,87,1328:19,17:57,0,1,0.0,139,55,23,19,
Anton Volchenkov,28,NJD,D,57,0,8,8,3,36,0,0,0,0,8,0,0,65,0.0,132,1032:00,18:06,0,0,,106,125,7,19,
Niclas Wallin,35,SJS,D,74,3,5,8,0,46,3,0,0,0,5,0,0,86,3.5,174,1171:53,15:50,0,0,,84,99,21,40,
Patrick O'Sullivan,25,2TM,C,31,2,6,8,-2,4,2,0,0,0,3,3,0,50,4.0,88,377:48,12:11,20,31,39.2,4,15,15,7,
Patrick O'Sullivan,25,CAR,C,10,1,0,1,-1,2,1,0,0,0,0,0,0,13,7.7,25,88:36,8:52,3,8,27.3,1,4,4,0,
Patrick O'Sullivan,25,MIN,C,21,1,6,7,-1,2,1,0,0,0,3,3,0,37,2.7,63,289:12,13:46,17,23,42.5,3,11,11,7,
Marek Svatoš,28,2TM,RW,28,4,4,8,0,10,4,0,0,0,4,0,0,50,8.0,80,328:15,11:43,0,0,,10,12,9,5,
Marek Svatoš,28,NSH,RW,9,1,2,3,1,2,1,0,0,0,2,0,0,17,5.9,25,101:09,11:14,0,0,,3,4,3,1,
Marek Svatoš,28,OTT,RW,19,3,2,5,-1,8,3,0,0,0,2,0,0,33,9.1,55,227:06,11:57,0,0,,7,8,6,4,
Andrew Alberts,29,VAN,D,42,1,6,7,0,41,1,0,0,0,6,0,0,21,4.8,53,636:40,15:10,0,0,,49,113,7,19,
Keith Ballard,28,VAN,D,65,2,5,7,10,53,2,0,0,0,5,0,0,53,3.8,136,1033:55,15:54,0,0,,111,99,9,28,
Zach Boychuk,21,CAR,C,23,4,3,7,-2,4,3,1,0,1,3,0,0,44,9.1,63,246:37,10:43,1,4,20.0,6,50,5,7,
Matt Carkner,30,OTT,D,50,1,6,7,0,136,1,0,0,0,5,0,1,40,2.5,71,744:12,14:53,0,0,,59,71,9,22,
Jordan Caron,20,BOS,RW,23,3,4,7,3,6,3,0,0,1,4,0,0,27,11.1,49,291:27,12:40,1,6,14.3,11,19,3,5,
Adam Cracknell,25,STL,RW,24,3,4,7,1,8,3,0,0,0,4,0,0,26,11.5,47,214:10,8:55,46,72,39.0,7,29,8,1,
Nikita Filatov,20,CBJ,LW,23,0,7,7,3,8,0,0,0,0,4,3,0,31,0.0,61,283:18,12:19,0,0,,4,10,4,1,
Josh Gorges,26,MTL,D,36,1,6,7,-3,18,0,1,0,1,6,0,0,20,5.0,62,762:14,21:10,0,0,,79,55,8,24,
Nick Leddy,19,CHI,D,46,4,3,7,-3,4,4,0,0,0,2,1,0,37,10.8,68,658:22,14:19,0,0,,46,26,10,15,
Andreas Lilja,35,ANA,D,52,1,6,7,-15,28,1,0,0,0,6,0,0,31,3.2,60,906:31,17:26,0,0,,113,92,6,20,
Andrei Loktionov,20,LAK,C,19,4,3,7,2,2,4,0,0,2,2,1,0,26,15.4,54,280:27,14:46,23,32,41.8,8,6,10,9,
Scott Nichol,36,SJS,C,56,4,3,7,-3,50,4,0,0,0,3,0,0,61,6.6,86,545:33,9:45,287,197,59.3,24,114,17,8,
Adam Pardy,26,CGY,D,30,1,6,7,3,24,1,0,0,0,5,1,0,36,2.8,81,440:37,14:41,0,0,,44,42,8,16,
David Perron,22,STL,LW,10,5,2,7,7,12,5,0,0,0,1,0,1,29,17.2,37,184:11,18:25,0,0,,1,6,9,3,
Chris Porter,26,STL,C,45,3,4,7,-4,16,3,0,0,1,4,0,0,55,5.5,88,467:19,10:23,12,10,54.5,5,91,10,5,
Tom Poti,33,WSH,D,21,2,5,7,-4,8,2,0,0,0,4,1,0,20,10.0,40,385:35,18:22,0,0,,27,7,3,12,
Tom Pyatt,23,MTL,C,61,2,5,7,-1,9,2,0,0,0,3,0,2,65,3.1,119,649:01,10:38,55,55,50.0,34,39,17,6,
Anssi Salmela,26,NJD,D,48,1,6,7,-11,14,1,0,0,1,6,0,0,57,1.8,98,835:03,17:24,0,0,,36,48,14,16,
Sami Salo,36,VAN,D,27,3,4,7,-3,14,2,1,0,0,2,2,0,39,7.7,81,549:15,20:21,0,0,,28,6,3,18,
Brent Sopel,34,2TM,D,71,2,5,7,6,16,2,0,0,0,4,1,0,44,4.5,101,1160:24,16:21,0,0,,150,35,25,39,
Brent Sopel,34,ATL,D,59,2,5,7,7,16,2,0,0,0,4,1,0,40,5.0,89,969:32,16:26,0,0,,128,29,21,28,
Brent Sopel,34,MTL,D,12,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,12,190:52,15:54,0,0,,22,6,4,11,
Tim Stapleton,28,ATL,C,45,5,2,7,-10,12,4,1,0,1,2,0,0,44,11.4,75,500:13,11:07,109,116,48.4,16,16,15,10,
