Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Nick Drazenovic,26,CBJ,C,8,0,0,0,-2,4,0,0,0,0,0,0,0,5,0.0,10,79:25,9:56,29,25,53.7,1,8,3,1,
Devan Dubnyk,26,EDM,G,38,0,0,0,0,0,0,0,0,0,,,,0,,0,2100:57,55:17,0,0,,0,0,0,22,
Mark Eaton,35,PIT,D,23,0,0,0,9,4,0,0,0,0,0,0,0,8,0.0,32,413:31,17:59,0,0,,33,9,2,3,
Mattias Ekholm,22,NSH,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,16:05,16:05,0,0,,0,0,1,3,
Brian Elliott,27,STL,G,24,0,0,0,0,0,0,0,0,0,,,,0,,0,1291:56,53:50,0,0,,0,0,0,2,
Matt Ellis,31,BUF,LW,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,9,37:11,6:12,15,21,41.7,3,0,0,2,
Ray Emery,30,CHI,G,21,0,0,0,0,0,0,0,0,0,,,,0,,0,1116:00,53:09,0,0,,0,0,0,5,"ASnhl-10,Jennings-1,Vezina-7"
Jhonas Enroth,24,BUF,G,12,0,0,0,0,0,0,0,0,0,,,,0,,0,623:26,51:57,0,0,,0,0,0,3,
Viktor Fasth,30,ANA,G,25,0,0,0,0,0,0,0,0,0,,,,0,,0,1428:18,57:08,0,0,,0,0,0,11,ASnhl-14
Jeff Frazee,25,NJD,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,18:36,18:36,,,,,0,0,0,
Mathieu Garon,35,TBL,G,18,0,0,0,0,0,0,0,0,0,,,,0,,0,910:04,50:34,0,0,,0,0,0,5,
Éric Gélinas,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,3,15:59,15:59,0,0,,0,1,0,0,
Jean-Sébastien Giguère,35,COL,G,18,0,0,0,0,4,0,0,0,0,,,,0,,0,907:50,50:26,0,0,,0,0,0,12,
Hal Gill,37,NSH,D,32,0,0,0,-3,12,0,0,0,0,0,0,0,8,0.0,25,428:19,13:23,0,0,,38,28,7,12,
Matt Gilroy,28,NYR,D,15,0,0,0,-3,6,0,0,0,0,0,0,0,14,0.0,27,143:21,9:33,0,0,,6,6,3,9,
Andrew Gordon,27,VAN,RW,6,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,5,50:32,8:25,2,3,40.0,1,4,1,2,
Marc-André Gragnani,25,CAR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7:53,7:53,0,0,,0,0,0,1,
Derek Grant,22,OTT,C,5,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,10,43:19,8:40,17,14,54.8,0,8,0,1,
Thomas Greiss,27,SJS,G,6,0,0,0,0,0,0,0,0,0,,,,0,,,308:12,51:22,,,,,0,0,0,
Philipp Grubauer,21,WSH,G,2,0,0,0,0,0,0,0,0,0,,,,0,,,83:58,41:59,,,,,0,0,0,
Matt Hackett,22,MIN,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,59:12,59:12,,,,,0,0,0,
Micheal Haley,26,NYR,C,9,0,0,0,-1,12,0,0,0,0,0,0,0,4,0.0,5,59:39,6:38,2,1,66.7,5,21,0,1,
Josh Harding,28,MIN,G,5,0,0,0,0,0,0,0,0,0,,,,0,,0,185:05,37:01,0,0,,0,0,0,1,
Darren Helm,26,DET,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,4,12:27,12:27,6,8,42.9,0,4,1,1,
Jordan Hendry,28,ANA,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,35:09,17:35,0,0,,2,1,1,1,
Mike Hoffman,23,OTT,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,6,0.0,12,36:57,12:19,2,0,100.0,2,8,1,1,
Nick Holden,25,CBJ,D,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,2,17:09,8:35,0,0,,0,3,0,2,
Darcy Hordichuk,32,EDM,LW,4,0,0,0,-1,2,0,0,0,0,0,0,0,0,,0,8:08,2:02,0,0,,0,6,0,0,
Quinton Howden,21,FLA,C,18,0,0,0,-11,2,0,0,0,0,0,0,0,22,0.0,39,188:12,10:27,1,3,25.0,6,21,9,1,
Carter Hutton,27,CHI,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,58:44,58:44,,,,,0,0,0,
Cam Janssen,28,NJD,RW,4,0,0,0,-1,2,0,0,0,0,0,0,0,0,,0,15:53,3:58,0,0,,0,5,0,0,
Dmitrij Jaškin,19,STL,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,2,14:59,7:30,0,0,,0,2,1,0,
Nicklas Jensen,19,VAN,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,27:42,13:51,0,0,,0,2,1,0,
Aaron Johnson,29,BOS,D,10,0,0,0,0,10,0,0,0,0,0,0,0,8,0.0,23,148:42,14:52,0,0,,5,18,0,7,
Chad Johnson,26,PHX,G,4,0,0,0,0,0,0,0,0,0,,,,0,,,246:37,61:39,,,,,0,0,0,
Michal Jordán,22,CAR,D,5,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,7,53:26,10:41,0,0,,2,0,0,2,
Derek Joslin,25,VAN,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,4,33:59,16:60,0,0,,4,4,0,1,
Bracken Kearns,31,SJS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12:04,12:04,0,0,,0,3,0,0,
Nikolai Khabibulin,40,EDM,G,12,0,0,0,0,0,0,0,0,0,,,,0,,0,683:37,56:58,0,0,,0,0,0,11,
Anton Khudobin,26,BOS,G,14,0,0,0,0,4,0,0,0,0,,,,0,,0,803:00,57:21,0,0,,0,0,0,3,
Keith Kinkaid,23,NJD,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,25:45,25:45,,,,,0,0,0,
Mike Komisarek,31,TOR,D,4,0,0,0,2,2,0,0,0,0,0,0,0,1,0.0,7,61:23,15:21,0,0,,6,11,1,1,
Matthew Konan,21,PHI,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,6,31:51,15:56,0,0,,2,5,0,1,
Zenon Konopka,32,MIN,C,37,0,0,0,-4,117,0,0,0,0,0,0,0,18,0.0,29,312:08,8:26,162,105,60.7,9,23,5,8,
Darcy Kuemper,22,MIN,G,6,0,0,0,0,0,0,0,0,0,,,,0,,0,288:18,48:03,0,0,,0,0,0,7,
Jason LaBarbera,33,PHX,G,15,0,0,0,0,0,0,0,0,0,,,,0,,0,725:55,48:24,0,0,,0,0,0,6,
Shawn Lalonde,22,CHI,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,14:47,14:47,0,0,,0,3,1,0,
Johan Larsson,20,MIN,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,14:02,14:02,0,0,,1,2,0,0,
Scott Laughton,18,PHI,C,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,15,57:35,11:31,19,24,44.2,1,10,0,0,
Drew LeBlanc,23,CHI,C,2,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,4,26:40,13:20,9,9,50.0,0,0,1,0,
Brian Lee,25,TBL,D,22,0,0,0,-13,16,0,0,0,0,0,0,0,13,0.0,34,306:16,13:55,0,0,,28,49,1,8,
Robin Lehner,21,OTT,G,12,0,0,0,0,0,0,0,0,0,,,,0,,0,734:48,61:14,0,0,,0,0,0,6,Calder-13
Michael Leighton,31,PHI,G,1,0,0,0,0,0,0,0,0,0,,,,0,,0,59:08,59:08,0,0,,0,0,0,1,
Andreas Lilja,37,PHI,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,7,67:07,16:47,0,0,,7,12,1,3,
Roberto Luongo,33,VAN,G,20,0,0,0,0,0,0,0,0,0,,,,0,,0,1196:55,59:51,0,0,,0,0,0,12,
Joey MacDonald,32,CGY,G,21,0,0,0,0,0,0,0,0,0,,,,0,,0,1148:28,54:41,0,0,,0,0,0,11,
Steve MacIntyre,32,PIT,LW,1,0,0,0,0,12,0,0,0,0,0,0,0,0,,0,4:31,4:31,0,0,,0,2,0,0,
Manny Malhotra,32,VAN,C,9,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,6,100:10,11:08,64,34,65.3,4,8,3,0,
Jonathan Marchessault,22,CBJ,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,21:53,10:57,0,0,,0,1,1,0,
Jacob Markström,23,FLA,G,23,0,0,0,0,0,0,0,0,0,,,,0,,0,1265:45,55:02,0,0,,0,0,0,3,Calder-14
Brandon Mashinter,24,NYR,LW,4,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,4,23:40,5:55,1,0,100.0,1,7,0,1,
Chris Mason,36,NSH,G,11,0,0,0,0,0,0,0,0,0,,,,0,,0,466:44,42:26,0,0,,0,0,0,7,
Cody McCormick,29,BUF,C,8,0,0,0,-2,10,0,0,0,0,0,0,0,6,0.0,12,51:39,6:27,12,13,48.0,5,17,0,1,
Andy Miele,24,PHX,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,9:02,9:02,2,1,66.7,0,2,0,0,
Ryan Miller,32,BUF,G,40,0,0,0,0,2,0,0,0,0,,,,0,,0,2302:14,57:33,0,0,,0,0,0,10,
Al Montoya,27,WPG,G,7,0,0,0,0,0,0,0,0,0,,,,0,,0,351:21,50:12,0,0,,0,0,0,3,
Petr Mrázek,20,DET,G,2,0,0,0,0,0,0,0,0,0,,,,0,,,119:09,59:35,,,,,0,0,0,
Ryan Murphy,19,CAR,D,4,0,0,0,-4,2,0,0,0,0,0,0,0,7,0.0,15,84:15,21:04,0,0,,9,2,1,0,
Andrew Murray,31,STL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,7:49,7:49,0,0,,0,1,0,0,
Jan Muršak,25,DET,LW,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,11:17,5:39,1,1,50.0,0,0,0,1,
Michal Neuvirth,24,WSH,G,13,0,0,0,0,0,0,0,0,0,,,,0,,0,723:08,55:38,0,0,,0,0,0,5,
Cristopher Nilstorp,28,DAL,G,5,0,0,0,0,0,0,0,0,0,,,,0,,0,291:18,58:16,0,0,,0,0,0,2,
Jay Pandolfo,38,BOS,LW,18,0,0,0,-2,2,0,0,0,0,0,0,0,11,0.0,19,163:19,9:04,2,3,40.0,8,25,1,3,
Greg Pateryn,22,MTL,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,28:48,9:36,0,0,,1,2,0,1,
Ondřej Pavelec,25,WPG,G,44,0,0,0,0,2,0,0,0,0,,,,0,,0,2552:43,58:01,0,0,,0,0,0,18,
Theo Peckham,25,EDM,D,4,0,0,0,-1,6,0,0,0,0,0,0,0,2,0.0,8,70:33,17:38,0,0,,5,14,1,2,
Matt Pelech,25,SJS,D,2,0,0,0,0,7,0,0,0,0,0,0,0,0,,0,18:06,9:03,0,0,,0,6,0,0,
Harri Pesonen,24,NJD,C,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,6,36:44,9:11,0,0,,0,4,0,0,
Justin Peters,26,CAR,G,19,0,0,0,0,0,0,0,0,0,,,,0,,0,954:24,50:14,0,0,,0,0,0,5,
Toby Petersen,34,DAL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,6:40,6:40,1,1,50.0,0,1,0,0,
Nicholas Petrecki,23,SJS,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,11:58,11:58,0,0,,2,1,1,2,
Alexander Petrovic,20,FLA,D,6,0,0,0,-8,25,0,0,0,0,0,0,0,5,0.0,16,112:41,18:47,0,0,,4,10,0,6,
Steve Pinizzotto,28,VAN,C,12,0,0,0,-6,29,0,0,0,0,0,0,0,9,0.0,14,119:54,9:60,0,0,,4,29,0,1,
Brandon Pirri,21,CHI,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3,17:55,17:55,6,8,42.9,1,1,0,0,
Kevin Poulin,22,NYI,G,5,0,0,0,0,0,0,0,0,0,,,,0,,0,257:37,51:31,0,0,,0,0,0,2,
Darroll Powe,27,2TM,C,42,0,0,0,-1,27,0,0,0,0,0,0,0,23,0.0,49,377:55,8:60,56,48,53.8,22,82,5,3,
Darroll Powe,27,MIN,C,8,0,0,0,1,9,0,0,0,0,0,0,0,5,0.0,10,81:46,10:13,3,1,75.0,5,8,0,3,
Darroll Powe,27,NYR,C,34,0,0,0,-2,18,0,0,0,0,0,0,0,18,0.0,39,296:09,8:43,53,47,53.0,17,74,5,0,
Carey Price,25,MTL,G,39,0,0,0,0,0,0,0,0,0,,,,0,,0,2249:01,57:40,0,0,,0,0,0,26,"ASnhl-11,Hart-17,Vezina-10"
Nate Prosser,26,MIN,D,17,0,0,0,4,4,0,0,0,0,0,0,0,5,0.0,14,191:16,11:15,0,0,,22,17,4,5,
Jonathan Quick,27,LAK,G,37,0,0,0,0,2,0,0,0,0,,,,0,,0,2133:42,57:40,0,0,,0,0,0,21,
Rickard Rakell,19,ANA,RW,4,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,3,35:48,8:57,10,11,47.6,0,4,0,0,
Dylan Reese,28,PIT,D,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,45:47,15:16,0,0,,4,0,1,0,
Jon Rheault,26,FLA,RW,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,7,52:51,10:34,0,1,0.0,4,12,0,2,
Mathieu Roy,29,TBL,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,14:07,14:07,0,0,,0,0,0,0,
Chad Ruhwedel,22,BUF,D,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,14,99:23,14:12,0,0,,8,7,2,0,
Jussi Rynnäs,25,TOR,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,10:20,10:20,,,,,0,0,0,
David Savard,22,CBJ,D,4,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,4,52:48,13:12,0,0,,2,4,0,1,
Mark Scheifele,19,WPG,C,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,12,46:06,11:32,10,4,71.4,0,4,0,0,
Cameron Schilling,24,WSH,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,11:58,11:58,0,0,,1,0,0,0,
John Scott,30,BUF,D,34,0,0,0,-1,69,0,0,0,0,0,0,0,15,0.0,24,185:06,5:27,0,0,,5,38,8,7,
Ben Scrivens,26,TOR,G,20,0,0,0,0,6,0,0,0,0,,,,0,,0,1024:51,51:15,0,0,,0,0,0,16,
Brandon Segal,29,NYR,RW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,5:21,5:21,0,0,,1,0,0,0,
Tim Sestito,28,NJD,LW,6,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,9,47:14,7:52,14,12,53.8,2,10,0,1,
Michael Sgarbossa,20,COL,C,6,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,11,62:11,10:22,9,16,36.0,1,4,1,1,
Riley Sheahan,21,DET,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,6:47,6:47,0,1,0.0,0,0,1,0,
Jody Shelley,36,PHI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,7:58,7:58,0,0,,0,3,0,0,
Mike Smith,30,PHX,G,34,0,0,0,0,0,0,0,0,0,,,,0,,0,1955:33,57:31,0,0,,0,0,0,25,
Trevor Smith,27,PIT,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10:24,10:24,0,0,,1,0,0,0,
Devante Smith-Pelly,20,ANA,RW,7,0,0,0,-4,0,0,0,0,0,0,0,0,5,0.0,5,62:58,8:60,0,0,,4,14,2,1,
Ryan Spooner,21,BOS,C,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,8,36:29,9:07,11,13,45.8,2,1,0,1,
Jared Staal,22,CAR,RW,2,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,7,26:46,13:23,0,0,,1,12,2,0,
Alex Stalock,25,SJS,G,2,0,0,0,0,0,0,0,0,0,,,,0,,,41:49,20:55,,,,,0,0,0,
Ryan Stanton,23,CHI,D,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,2,17:05,17:05,0,0,,2,1,0,0,
Mark Stone,20,OTT,RW,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,6,40:01,10:00,1,0,100.0,0,10,2,2,
Chris Summers,24,PHX,D,6,0,0,0,-3,9,0,0,0,0,0,0,0,5,0.0,9,75:55,12:39,0,0,,10,12,1,0,
Andrej Šustr,22,TBL,D,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,3,21:26,10:43,0,0,,1,0,0,2,
Brett Sutter,25,CAR,C,3,0,0,0,-1,4,0,0,0,0,0,0,0,2,0.0,3,25:02,8:21,8,6,57.1,0,7,1,0,
Bill Sweatt,24,VAN,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,12:24,12:24,0,0,,0,0,0,0,
Matt Taormina,26,TBL,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,33:17,16:39,0,0,,3,5,0,0,
Jamie Tardif,28,BOS,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,9:51,4:56,0,0,,2,4,1,0,
Daniel Taylor,26,CGY,G,2,0,0,0,0,0,0,0,0,0,,,,0,,0,120:00,60:00,0,0,,0,0,0,3,
José Théodore,36,FLA,G,15,0,0,0,0,2,0,0,0,0,,,,0,,0,766:28,51:06,0,0,,0,0,0,6,
Christian Thomas,20,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,12:46,12:46,0,0,,0,3,0,0,
Scott Timmins,23,FLA,C,5,0,0,0,-2,4,0,0,0,0,0,0,0,6,0.0,10,52:55,10:35,15,16,48.4,5,6,1,3,
Alexander Urbom,22,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,14:11,14:11,0,0,,1,1,1,2,
Chris VandeVelde,25,EDM,C,11,0,0,0,-3,4,0,0,0,0,0,0,0,7,0.0,9,77:32,7:03,21,23,47.7,3,12,2,2,
Cam Ward,28,CAR,G,17,0,0,0,0,0,0,0,0,0,,,,0,,0,929:27,54:40,0,0,,0,0,0,2,
Francis Wathier,28,DAL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5:40,5:40,0,2,0.0,0,5,1,2,
Eric Wellwood,22,PHI,LW,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6,37:40,9:25,0,6,0.0,1,2,3,0,
J.T. Wyman,26,TBL,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,13:31,13:31,7,4,63.6,0,0,0,1,
Nolan Yonkman,31,FLA,D,7,0,0,0,-1,11,0,0,0,0,0,0,0,4,0.0,8,68:23,9:46,0,0,,2,12,0,1,
League Average,,,,,,,,,,,,,,,,,,9.1,,,18:45,,,50.0,,,,,
