Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Deryk Engelland,31,PIT,D,56,6,6,12,-6,58,6,0,0,1,5,1,0,59,10.2,89,730:29,13:03,0,0,,52,117,8,13,
Scott Gomez,34,FLA,C,46,2,10,12,-11,24,2,0,0,0,8,2,0,56,3.6,88,604:04,13:08,239,276,46.4,16,16,20,15,
Jeff Halpern,37,PHX,C,69,5,7,12,-8,24,5,0,0,1,7,0,0,45,11.1,74,709:45,10:17,296,266,52.7,33,65,13,4,
Scott Hannan,35,SJS,D,56,3,9,12,1,55,3,0,0,0,8,0,1,52,5.8,105,995:11,17:46,0,0,,73,29,13,23,
Tomáš Kopecký,31,FLA,RW,49,4,8,12,0,18,3,0,1,0,8,0,0,95,4.2,151,778:24,15:53,8,21,27.6,19,31,17,10,
Philip Larsen,24,EDM,D,30,3,9,12,-4,8,2,1,0,0,4,4,1,47,6.4,98,515:01,17:10,0,0,,31,44,4,15,
Willie Mitchell,36,LAK,D,76,1,11,12,14,58,1,0,0,0,9,2,0,73,1.4,177,1545:07,20:20,0,0,,128,102,10,56,
Travis Moen,31,MTL,LW,65,2,10,12,2,49,2,0,0,0,9,0,1,56,3.6,103,749:26,11:32,7,1,87.5,54,92,15,11,
Ryan Murphy,20,CAR,D,48,2,10,12,-9,10,1,1,0,0,8,2,0,81,2.5,182,877:42,18:17,0,0,,58,22,32,46,
Dylan Olsen,23,FLA,D,44,3,9,12,-3,8,3,0,0,0,8,1,0,60,5.0,98,679:13,15:26,0,0,,55,116,18,15,
Magnus Pääjärvi,22,STL,LW,55,6,6,12,-6,6,6,0,0,1,6,0,0,60,10.0,104,563:37,10:15,2,4,33.3,24,26,13,3,
Colton Sceviour,24,DAL,RW,26,8,4,12,-3,4,6,2,0,2,4,0,0,69,11.6,100,386:53,14:53,15,24,38.5,15,19,7,12,
Luke Schenn,24,PHI,D,79,4,8,12,0,58,4,0,0,0,7,0,1,78,5.1,189,1306:37,16:32,0,0,,113,260,17,36,
Matt D'Agostini,27,2TM,RW,57,5,7,12,-15,26,3,2,0,2,7,0,0,110,4.5,201,846:34,14:51,5,10,33.3,40,55,22,12,
Matt D'Agostini,27,PIT,RW,8,0,1,1,-1,4,0,0,0,0,1,0,0,11,0.0,20,90:41,11:20,0,0,,1,7,1,2,
Matt D'Agostini,27,BUF,RW,49,5,6,11,-14,22,3,2,0,2,6,0,0,99,5.1,181,755:53,15:26,5,10,33.3,39,48,21,10,
Craig Adams,36,PIT,RW,82,5,6,11,-16,46,5,0,0,0,6,0,0,73,6.8,125,1021:47,12:28,61,78,43.9,59,190,15,16,
Sven Baertschi,21,CGY,LW,26,2,9,11,-4,6,1,1,0,0,6,3,0,30,6.7,56,366:54,14:07,0,0,,19,22,9,13,
Zach Bogosian,23,WPG,D,55,3,8,11,3,48,3,0,0,0,7,1,0,134,2.2,254,1260:01,22:55,0,0,,75,94,17,47,
Patrick Bordeleau,27,COL,LW,82,6,5,11,-1,115,6,0,0,1,5,0,0,37,16.2,64,564:44,6:53,1,2,33.3,14,178,8,13,
David Clarkson,29,TOR,RW,60,5,6,11,-14,93,4,1,0,1,5,1,0,102,4.9,179,906:06,15:06,8,13,38.1,35,159,23,25,
Ian Cole,24,STL,D,46,3,8,11,15,31,3,0,0,0,6,2,0,45,6.7,106,693:52,15:05,0,0,,68,24,9,9,
Jonathan Ericsson,29,DET,D,48,1,10,11,2,34,1,0,0,0,9,0,1,66,1.5,124,1019:50,21:15,0,0,,46,91,14,35,
Emerson Etem,21,ANA,LW,29,7,4,11,3,4,5,1,1,2,4,0,0,44,15.9,84,370:46,12:47,0,1,0.0,13,50,8,7,
Mark Fayne,26,NJD,D,72,4,7,11,-5,30,3,0,1,0,7,0,0,88,4.5,188,1318:25,18:19,0,0,,83,77,12,32,
Stephen Gionta,30,NJD,RW,66,4,7,11,-8,18,3,0,1,1,7,0,0,89,4.5,137,822:26,12:28,238,343,41.0,25,113,26,10,
Eric Gryba,25,OTT,D,57,2,9,11,9,64,2,0,0,0,8,0,1,57,3.5,127,998:42,17:31,0,0,,60,161,6,35,
Trevor Lewis,27,LAK,C,73,6,5,11,-1,6,5,0,1,2,5,0,0,111,5.4,201,967:47,13:15,127,135,48.5,36,145,14,18,
Jonathon Merrill,21,NJD,D,52,2,9,11,-3,12,2,0,0,2,7,2,0,45,4.4,123,999:46,19:14,0,0,,41,27,9,11,
Jeremy Morin,22,CHI,LW,24,5,6,11,5,32,5,0,0,0,6,0,0,46,10.9,77,219:57,9:10,4,2,66.7,2,20,9,0,
Dmitry Orlov,22,WSH,D,54,3,8,11,-1,19,3,0,0,0,7,1,0,59,5.1,129,1058:17,19:36,0,0,,62,75,28,28,
Ryan Spooner,22,BOS,C,23,0,11,11,0,6,0,0,0,0,5,6,0,42,0.0,64,294:38,12:49,59,86,40.7,6,10,8,3,
Brad Stuart,34,SJS,D,61,3,8,11,4,35,3,0,0,3,8,0,0,64,4.7,165,1168:54,19:10,0,0,,114,122,13,29,
Alex Tanguay,34,COL,LW,16,4,7,11,7,4,3,0,1,2,5,2,0,24,16.7,38,276:26,17:17,1,2,33.3,8,8,9,10,
Chris Thorburn,30,WPG,RW,55,2,9,11,0,65,2,0,0,1,9,0,0,26,7.7,50,492:22,8:57,20,13,60.6,34,108,4,8,
Ľubomír Višňovský,37,NYI,D,24,3,8,11,-1,10,1,2,0,1,3,5,0,34,8.8,84,492:44,20:32,0,0,,26,14,15,18,
Peter Holland,23,2TM,C,43,6,5,11,0,18,5,1,0,0,5,0,0,43,14.0,82,487:59,11:21,182,213,46.1,22,46,25,12,
Peter Holland,23,ANA,C,4,1,0,1,-1,2,1,0,0,0,0,0,0,3,33.3,6,36:22,9:06,12,19,38.7,1,0,2,2,
Peter Holland,23,TOR,C,39,5,5,10,1,16,4,1,0,0,5,0,0,40,12.5,76,451:37,11:35,170,194,46.7,21,46,23,10,
Corey Tropp,24,2TM,RW,53,2,9,11,3,37,2,0,0,0,9,0,0,35,5.7,55,473:53,8:56,0,1,0.0,27,111,9,4,
Corey Tropp,24,BUF,RW,9,0,1,1,-8,0,0,0,0,0,1,0,0,7,0.0,9,94:24,10:29,0,0,,7,19,1,1,
Corey Tropp,24,CBJ,RW,44,2,8,10,11,37,2,0,0,0,8,0,0,28,7.1,46,379:29,8:37,0,1,0.0,20,92,8,3,
Mike Kostka,28,2TM,D,28,4,7,11,10,8,4,0,0,1,7,0,0,49,8.2,84,431:56,15:26,0,0,,33,26,4,9,
Mike Kostka,28,CHI,D,9,2,1,3,3,8,2,0,0,1,1,0,0,18,11.1,30,129:58,14:26,0,0,,7,14,1,3,
Mike Kostka,28,TBL,D,19,2,6,8,7,0,2,0,0,0,6,0,0,31,6.5,54,301:58,15:54,0,0,,26,12,3,6,
Peter Regin,27,2TM,C,61,4,7,11,-5,20,4,0,0,0,4,1,2,69,5.8,120,697:49,11:26,176,220,44.4,19,43,21,10,
Peter Regin,27,NYI,C,44,2,5,7,-10,18,2,0,0,0,3,1,1,53,3.8,90,521:09,11:51,129,182,41.5,12,24,16,7,
Peter Regin,27,CHI,C,17,2,2,4,5,2,2,0,0,0,1,0,1,16,12.5,30,176:40,10:24,47,38,55.3,7,19,5,3,
Bryan Allen,33,ANA,D,68,0,10,10,20,75,0,0,0,0,9,0,1,60,0.0,139,1193:25,17:33,0,0,,118,121,8,26,
Mark Barberio,23,TBL,D,49,5,5,10,10,28,4,1,0,0,5,0,0,54,9.3,121,714:15,14:35,0,0,,38,28,10,27,
Troy Bodie,29,TOR,RW,47,3,7,10,6,26,3,0,0,0,7,0,0,50,6.0,83,404:59,8:37,2,5,28.6,19,64,6,7,
Robert Bortuzzo,24,PIT,D,54,0,10,10,-3,74,0,0,0,0,9,0,1,50,0.0,103,835:51,15:29,0,1,0.0,73,137,6,11,
Ryan Carter,30,NJD,C,62,7,3,10,-6,35,7,0,0,2,2,0,1,69,10.1,117,702:23,11:20,16,20,44.4,24,72,14,9,
Joe Corvo,36,OTT,D,25,3,7,10,-7,10,3,0,0,0,5,2,0,54,5.6,103,438:03,17:31,0,0,,24,15,5,12,
B.J. Crombeen,28,TBL,RW,55,3,7,10,-2,79,3,0,0,1,6,0,1,60,5.0,105,559:11,10:10,3,5,37.5,15,57,15,5,
Erik Gustafsson,25,PHI,D,31,2,8,10,7,6,2,0,0,0,6,2,0,30,6.7,69,543:09,17:31,0,0,,50,11,4,16,
Matt Halischuk,25,WPG,RW,46,5,5,10,-3,6,5,0,0,1,5,0,0,56,8.9,95,521:26,11:20,2,2,50.0,27,19,12,5,
Jay McClement,30,TOR,C,81,4,6,10,-8,32,4,0,0,1,5,0,1,67,6.0,136,1195:42,14:46,676,584,53.7,57,141,36,24,
Zbyněk Michálek,31,PHX,D,59,2,8,10,6,24,2,0,0,1,8,0,0,78,2.6,162,1237:42,20:59,0,0,,165,55,27,23,
Jordan Nolan,24,LAK,C,64,6,4,10,-1,54,6,0,0,1,4,0,0,58,10.3,101,576:01,9:00,1,3,25.0,11,100,5,16,
Steven Oleksy,27,WSH,D,33,2,8,10,7,53,2,0,0,1,8,0,0,27,7.4,61,503:46,15:16,0,0,,48,46,8,12,
Cory Sarich,35,COL,D,54,1,9,10,7,38,1,0,0,0,9,0,0,48,2.1,111,922:47,17:05,0,1,0.0,66,107,14,19,
Dennis Seidenberg,32,BOS,D,34,1,9,10,11,10,1,0,0,0,9,0,0,53,1.9,115,742:29,21:50,0,0,,66,61,7,16,
Devante Smith-Pelly,21,ANA,RW,19,2,8,10,5,2,2,0,0,0,8,0,0,23,8.7,42,240:13,12:39,0,4,0.0,13,50,2,7,
Yannick Weber,25,VAN,D,49,6,4,10,-7,16,3,3,0,2,2,2,0,70,8.6,153,583:53,11:55,0,0,,37,39,9,9,
Tom Wilson,19,WSH,RW,82,3,7,10,1,151,2,1,0,0,7,0,0,63,4.8,97,650:57,7:56,0,3,0.0,13,197,17,10,
Torrey Mitchell,29,2TM,C,67,2,8,10,-3,25,2,0,0,0,8,0,0,56,3.6,97,728:39,10:53,12,19,38.7,25,60,13,11,
Torrey Mitchell,29,MIN,C,58,1,8,9,-3,21,1,0,0,0,8,0,0,47,2.1,84,587:47,10:08,9,15,37.5,20,49,13,10,
Torrey Mitchell,29,BUF,C,9,1,0,1,0,4,1,0,0,0,0,0,0,9,11.1,13,140:52,15:39,3,4,42.9,5,11,0,1,
Stéphane Robidas,36,2TM,D,38,5,5,10,10,20,4,1,0,1,5,0,0,56,8.9,122,766:37,20:10,0,0,,49,96,4,11,
Stéphane Robidas,36,DAL,D,24,4,1,5,7,12,3,1,0,0,1,0,0,35,11.4,80,477:59,19:55,0,0,,34,62,3,8,
Stéphane Robidas,36,ANA,D,14,1,4,5,3,8,1,0,0,1,4,0,0,21,4.8,42,288:38,20:37,0,0,,15,34,1,3,
Keith Ballard,31,MIN,D,45,2,7,9,-7,37,2,0,0,0,5,2,0,29,6.9,78,612:27,13:37,0,0,,37,58,7,18,
Jay Beagle,28,WSH,C,62,4,5,9,-9,28,4,0,0,0,5,0,0,60,6.7,105,697:11,11:15,296,277,51.7,32,93,18,7,
Pierre-Marc Bouchard,29,NYI,C,28,4,5,9,-9,12,3,1,0,1,5,0,0,51,7.8,82,390:32,13:57,3,2,60.0,6,7,10,15,
Cody Ceci,20,OTT,D,49,3,6,9,-5,14,3,0,0,2,6,0,0,82,3.7,166,843:07,17:12,0,0,,49,45,12,15,
Radek Dvořák,36,CAR,RW,60,4,5,9,3,41,4,0,0,2,5,0,0,52,7.7,92,638:25,10:38,6,6,50.0,25,17,26,21,
Mattias Ekholm,23,NSH,D,62,1,8,9,-8,10,1,0,0,0,7,0,1,58,1.7,124,1042:38,16:49,0,0,,55,42,19,33,
Erik Gudbranson,22,FLA,D,65,3,6,9,-7,114,3,0,0,0,5,1,0,92,3.3,209,1168:46,17:59,0,0,,91,158,14,19,
Nate Guenin,31,COL,D,68,1,8,9,3,46,1,0,0,0,8,0,0,52,1.9,103,1174:56,17:17,0,0,,128,119,12,24,
Adam Hall,33,PHI,RW,80,4,5,9,-15,23,2,0,2,0,5,0,0,61,6.6,103,787:05,9:50,314,213,59.6,46,77,18,6,
Calle Järnkrok,22,NSH,C,12,2,7,9,7,4,2,0,0,0,6,1,0,13,15.4,22,168:49,14:04,58,89,39.5,4,2,2,2,
Evgeny Kuznetsov,21,WSH,C,17,3,6,9,-2,6,2,0,1,0,4,2,0,22,13.6,37,229:03,13:28,5,22,18.5,2,7,3,7,
John-Michael Liles,33,2TM,D,41,2,7,9,5,8,1,1,0,0,4,3,0,56,3.6,114,805:50,19:39,1,0,100.0,80,50,14,18,
John-Michael Liles,33,TOR,D,6,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,11,102:22,17:04,1,0,100.0,10,15,1,2,
John-Michael Liles,33,CAR,D,35,2,7,9,7,8,1,1,0,0,4,3,0,51,3.9,103,703:28,20:06,0,0,,70,35,13,16,
Jayson Megna,23,PIT,C,36,5,4,9,1,6,5,0,0,2,4,0,0,36,13.9,64,377:27,10:29,2,8,20.0,13,47,7,4,
David Schlemko,26,PHX,D,48,1,8,9,2,18,1,0,0,0,5,3,0,61,1.6,123,787:04,16:24,0,0,,79,61,8,12,
Tom Sestito,26,VAN,LW,77,5,4,9,-14,213,4,1,0,0,4,0,0,31,16.1,45,497:12,6:27,3,8,27.3,12,121,8,7,
Trevor Smith,28,TOR,C,28,4,5,9,-3,4,4,0,0,2,4,1,0,24,16.7,42,290:25,10:22,115,143,44.6,16,45,4,3,
Brian Strait,26,NYI,D,47,3,6,9,-14,14,3,0,0,0,5,0,1,40,7.5,79,843:51,17:57,0,0,,86,65,16,21,
Mike Weber,26,BUF,D,68,1,8,9,-29,73,1,0,0,0,7,0,1,47,2.1,135,1211:34,17:49,0,0,,161,208,11,35,
Kevin Klein,29,2TM,D,77,2,7,9,-7,21,2,0,0,0,7,0,0,73,2.7,162,1334:30,17:20,0,0,,137,111,19,33,
Kevin Klein,29,NSH,D,47,1,2,3,-11,21,1,0,0,0,2,0,0,49,2.0,106,883:48,18:48,0,0,,94,75,17,22,
Kevin Klein,29,NYR,D,30,1,5,6,4,0,1,0,0,0,5,0,0,24,4.2,56,450:42,15:01,0,0,,43,36,2,11,
Brett Bellemore,25,CAR,D,64,2,6,8,-1,45,2,0,0,0,6,0,0,54,3.7,106,1118:13,17:28,0,0,,98,169,21,39,
Paul Bissonnette,28,PHX,LW,39,2,6,8,6,53,2,0,0,0,6,0,0,25,8.0,38,185:08,4:45,1,2,33.3,4,51,6,3,
Daniel Cleary,35,DET,RW,52,4,4,8,-11,31,4,0,0,1,3,0,1,64,6.3,99,722:45,13:54,12,10,54.5,17,51,12,6,
Kyle Clifford,23,LAK,LW,71,3,5,8,6,81,3,0,0,0,5,0,0,74,4.1,132,721:26,10:10,6,6,50.0,13,189,12,16,
Kevin Connauton,23,DAL,D,36,1,7,8,-6,16,1,0,0,0,5,2,0,56,1.8,120,551:54,15:20,0,0,,29,43,9,22,
Derek Dorsett,27,NYR,RW,51,4,4,8,-1,128,4,0,0,0,4,0,0,67,6.0,108,562:23,11:02,0,3,0.0,27,102,12,8,
Tim Kennedy,27,PHX,LW,37,2,6,8,0,4,2,0,0,0,6,0,0,42,4.8,63,435:08,11:46,18,31,36.7,21,62,15,11,
Brian McGrattan,32,CGY,RW,76,4,4,8,-4,100,4,0,0,0,4,0,0,79,5.1,126,510:30,6:43,2,1,66.7,23,82,14,10,
Connor Murphy,20,PHX,D,30,1,7,8,5,10,1,0,0,1,7,0,0,30,3.3,69,539:25,17:59,0,0,,38,44,13,13,
Nate Prosser,27,MIN,D,53,2,6,8,2,58,2,0,0,2,4,1,1,30,6.7,81,769:55,14:32,0,0,,83,22,17,7,
Ryan Reaves,27,STL,RW,63,2,6,8,-1,126,2,0,0,0,6,0,0,25,8.0,61,536:55,8:31,6,2,75.0,12,211,12,6,
Michal Rozsíval,35,CHI,D,42,1,7,8,7,32,1,0,0,0,7,0,0,39,2.6,75,699:22,16:39,0,0,,43,67,15,24,
Mark Stone,21,OTT,RW,19,4,4,8,5,4,3,1,0,0,4,0,0,36,11.1,72,275:02,14:29,1,0,100.0,7,10,18,6,
Andrej Šustr,23,TBL,D,43,1,7,8,3,16,1,0,0,0,5,0,2,39,2.6,74,679:07,15:48,0,0,,36,26,4,22,
Henrik Tallinder,35,BUF,D,64,2,6,8,-21,34,2,0,0,0,6,0,0,40,5.0,94,1215:59,18:60,1,0,100.0,76,39,28,32,
Shawn Thornton,36,BOS,LW,64,5,3,8,3,74,5,0,0,1,3,0,0,93,5.4,150,562:48,8:48,3,6,33.3,19,111,13,10,
Vincent Trocheck,20,FLA,C,20,5,3,8,-11,6,3,1,1,0,3,0,0,38,13.2,76,377:44,18:53,166,182,47.7,11,39,13,8,
Anton Volchenkov,31,NJD,D,56,0,8,8,3,20,0,0,0,0,7,0,1,42,0.0,114,939:52,16:47,0,0,,91,129,9,9,
Ladislav Šmíd,27,2TM,D,73,2,6,8,-10,78,2,0,0,0,6,0,0,41,4.9,86,1323:27,18:08,0,0,,168,193,13,38,
Ladislav Šmíd,27,EDM,D,17,1,1,2,-6,16,1,0,0,0,1,0,0,6,16.7,16,304:12,17:54,0,0,,34,52,5,10,
Ladislav Šmíd,27,CGY,D,56,1,5,6,-4,62,1,0,0,0,5,0,0,35,2.9,70,1019:15,18:12,0,0,,134,141,8,28,
Anton Belov,27,EDM,D,57,1,6,7,-12,34,1,0,0,0,4,2,0,54,1.9,132,951:00,16:41,0,0,,75,103,7,46,
Beau Bennett,22,PIT,RW,21,3,4,7,-2,0,3,0,0,1,4,0,0,27,11.1,52,290:44,13:51,2,0,100.0,7,32,2,4,
Reid Boucher,20,NJD,C,23,2,5,7,2,4,2,0,0,0,5,0,0,27,7.4,53,261:10,11:21,1,2,33.3,5,17,6,3,
Sheldon Brookbank,33,CHI,D,48,2,5,7,2,52,2,0,0,1,5,0,0,43,4.7,95,618:37,12:53,0,0,,38,64,7,20,
Marc-André Cliche,26,COL,C,76,1,6,7,-11,17,1,0,0,0,5,0,1,69,1.4,104,802:52,10:34,331,388,46.0,42,25,34,4,
Rich Clune,26,NSH,LW,58,3,4,7,-7,166,3,0,0,1,4,0,0,29,10.3,51,490:32,8:27,0,0,,9,132,11,6,
Zac Dalpe,24,VAN,C,55,4,3,7,-7,6,3,1,0,0,3,0,0,52,7.7,96,392:09,7:08,106,125,45.9,9,36,4,2,
Luke Glendening,24,DET,C,56,1,6,7,-8,22,1,0,0,0,6,0,0,54,1.9,85,779:11,13:55,329,349,48.5,38,92,12,7,
Eric O'Dell,23,WPG,C,30,3,4,7,-2,10,3,0,0,1,4,0,0,17,17.6,31,290:43,9:41,78,78,50.0,12,31,15,4,
Tanner Pearson,21,LAK,LW,25,3,4,7,2,8,2,1,0,1,4,0,0,31,9.7,62,270:13,10:49,1,1,50.0,9,35,9,9,
Tom Pyatt,26,TBL,C,27,3,4,7,-2,4,3,0,0,1,4,0,0,27,11.1,49,309:28,11:28,101,92,52.3,20,11,2,5,
Mark Pysyk,22,BUF,D,44,1,6,7,-11,16,1,0,0,1,4,2,0,51,2.0,109,863:22,19:37,0,0,,57,37,12,19,
Drew Shore,23,FLA,C,24,5,2,7,-1,8,3,1,1,1,2,0,0,23,21.7,40,287:52,11:60,86,122,41.3,5,23,6,4,
Kevin Westgarth,29,2TM,RW,48,4,3,7,-4,68,4,0,0,1,3,0,0,31,12.9,56,311:41,6:30,1,4,20.0,10,45,8,12,
Kevin Westgarth,29,CAR,RW,12,0,0,0,-2,4,0,0,0,0,0,0,0,6,0.0,14,58:34,4:53,0,0,,0,7,3,4,
Kevin Westgarth,29,CGY,RW,36,4,3,7,-2,64,4,0,0,1,3,0,0,25,16.0,42,253:07,7:02,1,4,20.0,10,38,5,8,
Matt Frattin,26,2TM,RW,44,2,5,7,-4,11,1,1,0,0,4,1,0,61,3.3,108,528:32,12:01,2,2,50.0,11,85,6,11,
Matt Frattin,26,LAK,RW,40,2,4,6,-6,11,1,1,0,0,3,1,0,60,3.3,104,479:05,11:59,2,2,50.0,10,78,6,11,
Matt Frattin,26,CBJ,RW,4,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,4,49:27,12:22,0,0,,1,7,0,0,
Cody McCormick,30,2TM,C,43,2,5,7,-6,52,2,0,0,0,5,0,0,26,7.7,46,383:08,8:55,89,109,44.9,21,76,7,4,
Cody McCormick,30,BUF,C,29,1,4,5,-8,45,1,0,0,0,4,0,0,20,5.0,34,246:11,8:29,67,86,43.8,13,60,3,2,
Cody McCormick,30,MIN,C,14,1,1,2,2,7,1,0,0,0,1,0,0,6,16.7,12,136:57,9:47,22,23,48.9,8,16,4,2,
Matt Hendricks,32,2TM,C,77,5,2,7,-11,112,4,0,1,1,2,0,0,102,4.9,160,980:50,12:44,34,29,54.0,59,180,19,14,
Matt Hendricks,32,NSH,C,44,2,2,4,-5,54,2,0,0,0,2,0,0,53,3.8,79,508:14,11:33,14,12,53.8,28,92,10,5,
Matt Hendricks,32,EDM,C,33,3,0,3,-6,58,2,0,1,1,0,0,0,49,6.1,81,472:36,14:19,20,17,54.1,31,88,9,9,
Victor Bartley,25,NSH,D,50,1,5,6,0,23,1,0,0,0,5,0,0,21,4.8,50,768:13,15:22,0,0,,79,81,14,7,
Francis Bouillon,38,MTL,D,52,2,4,6,-5,34,2,0,0,1,3,1,0,34,5.9,75,919:43,17:41,0,0,,70,80,7,27,
Connor Carrick,19,WSH,D,34,1,5,6,-9,23,1,0,0,0,5,0,0,26,3.8,71,543:04,15:58,0,0,,56,25,6,18,
Keaton Ellerby,25,WPG,D,51,2,4,6,4,2,1,1,0,1,4,0,0,33,6.1,84,709:21,13:55,0,0,,46,76,13,49,
Matt Ellis,32,BUF,LW,50,4,2,6,-6,4,4,0,0,0,2,0,0,70,5.7,102,473:34,9:28,69,97,41.6,24,37,17,3,
Matt Greene,30,LAK,D,38,2,4,6,6,47,2,0,0,0,4,0,0,38,5.3,89,603:45,15:53,0,1,0.0,59,118,1,36,
Mike Hoffman,24,OTT,C,25,3,3,6,-2,2,2,1,0,0,1,2,0,61,4.9,118,329:38,13:11,6,3,66.7,7,18,18,9,
Quinton Howden,22,FLA,C,16,4,2,6,0,10,3,0,1,0,2,0,0,23,17.4,33,219:30,13:43,2,6,25.0,11,32,9,0,
Nicklas Jensen,20,VAN,LW,17,3,3,6,-1,10,3,0,0,1,2,1,0,30,10.0,62,265:51,15:38,0,1,0.0,6,7,8,7,
Ryan Jones,29,EDM,LW,52,2,4,6,0,40,2,0,0,1,4,0,0,59,3.4,106,511:44,9:50,2,4,33.3,21,74,15,18,
Brian Lashoff,23,DET,D,75,1,5,6,-2,36,1,0,0,0,5,0,0,38,2.6,100,1082:28,14:26,0,0,,93,65,14,15,
Jordan Leopold,33,STL,D,27,1,5,6,1,6,1,0,0,0,3,2,0,40,2.5,66,421:10,15:36,0,0,,24,8,2,6,
Martin Marinčin,21,EDM,D,44,0,6,6,-2,16,0,0,0,0,4,1,1,28,0.0,76,843:10,19:10,0,0,,60,17,17,33,
Brandon McMillan,23,PHX,LW,22,2,4,6,0,4,2,0,0,0,4,0,0,35,5.7,52,276:52,12:35,7,7,50.0,7,50,6,2,
Adam McQuaid,27,BOS,D,30,1,5,6,12,69,1,0,0,0,5,0,0,25,4.0,57,481:26,16:03,0,0,,42,54,1,10,
J.T. Miller,20,NYR,C,30,3,3,6,-6,18,3,0,0,0,1,2,0,46,6.5,79,343:35,11:27,26,25,51.0,17,44,11,7,
Kevan Miller,26,BOS,D,47,1,5,6,20,38,1,0,0,1,5,0,0,41,2.4,101,820:43,17:28,0,0,,85,103,15,8,
Adam Pardy,29,WPG,D,60,0,6,6,4,38,0,0,0,0,6,0,0,47,0.0,100,865:15,14:25,0,0,,55,77,15,31,
Dalton Prout,23,CBJ,D,49,2,4,6,-7,37,2,0,0,0,4,0,0,56,3.6,110,843:02,17:12,0,1,0.0,65,99,13,11,
Luca Sbisa,24,ANA,D,30,1,5,6,0,43,1,0,0,0,5,0,0,30,3.3,80,511:42,17:03,0,0,,38,83,7,10,
Nate Schmidt,22,WSH,D,29,2,4,6,4,6,2,0,0,0,4,0,0,41,4.9,77,542:08,18:42,0,0,,35,18,10,21,
Jordan Schroeder,23,VAN,C,25,3,3,6,-7,2,3,0,0,0,2,1,0,25,12.0,47,300:17,12:01,112,132,45.9,8,20,7,7,
Eric Tangradi,24,WPG,LW,55,3,3,6,-6,21,3,0,0,0,3,0,0,52,5.8,90,475:26,8:39,3,0,100.0,17,105,10,12,
Ryan White,25,MTL,C,52,2,4,6,-8,50,2,0,0,1,4,0,0,51,3.9,80,503:49,9:41,197,191,50.8,37,88,10,7,
Ryan Wilson,26,COL,D,28,0,6,6,1,12,0,0,0,0,6,0,0,23,0.0,49,410:40,14:40,0,1,0.0,17,53,5,9,
Tim Gleason,31,2TM,D,56,1,5,6,-21,65,1,0,0,0,5,0,0,43,2.3,80,931:22,16:38,0,0,,88,156,9,26,
Tim Gleason,31,CAR,D,17,0,1,1,-7,10,0,0,0,0,1,0,0,15,0.0,28,270:10,15:54,0,0,,19,48,1,7,
Tim Gleason,31,TOR,D,39,1,4,5,-14,55,1,0,0,0,4,0,0,28,3.6,52,661:12,16:57,0,0,,69,108,8,19,
Will Acton,26,EDM,C,30,3,2,5,-2,21,3,0,0,1,2,0,0,18,16.7,37,244:08,8:08,98,97,50.3,14,37,15,4,
Mike Brown,28,2TM,RW,56,2,3,5,-9,94,2,0,0,0,3,0,0,45,4.4,77,400:28,7:09,2,1,66.7,15,146,8,4,
Mike Brown,28,EDM,RW,8,0,0,0,1,19,0,0,0,0,0,0,0,1,0.0,5,46:34,5:49,0,0,,3,25,0,0,
Mike Brown,28,SJS,RW,48,2,3,5,-10,75,2,0,0,0,3,0,0,44,4.5,72,353:54,7:22,2,1,66.7,12,121,8,4,
Chris Conner,30,PIT,RW,19,4,1,5,-3,2,4,0,0,0,1,0,0,17,23.5,31,223:35,11:46,0,1,0.0,10,21,4,3,
Simon Despres,22,PIT,D,34,0,5,5,4,26,0,0,0,0,4,1,0,41,0.0,83,569:14,16:45,0,0,,46,72,10,15,
Patrick Eaves,29,2TM,RW,30,2,3,5,-7,2,1,1,0,0,1,2,0,53,3.8,93,337:47,11:16,7,8,46.7,5,43,8,3,
Patrick Eaves,29,DET,RW,25,2,3,5,-4,2,1,1,0,0,1,2,0,51,3.9,83,288:55,11:33,7,8,46.7,4,38,7,2,
Patrick Eaves,29,NSH,RW,5,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,10,48:52,9:46,0,0,,1,5,1,1,
Mark Fistric,27,ANA,D,34,1,4,5,9,28,1,0,0,0,4,1,0,22,4.5,46,523:48,15:24,0,0,,46,145,5,8,
Filip Forsberg,19,NSH,C,13,1,4,5,-8,4,0,1,0,0,1,3,0,20,5.0,38,148:16,11:24,0,0,,2,6,6,6,
Jesse Joensuu,26,EDM,LW,42,3,2,5,-16,16,2,1,0,1,2,0,0,41,7.3,75,391:30,9:19,0,5,0.0,18,63,14,18,
Ed Jovanovski,37,FLA,D,37,1,4,5,-6,39,1,0,0,0,2,1,1,44,2.3,83,598:17,16:10,0,0,,42,34,8,12,
Bracken Kearns,32,SJS,LW,25,3,2,5,-2,6,2,1,0,0,2,0,0,37,8.1,55,329:49,13:12,30,41,42.3,16,45,4,4,
Brad Malone,24,COL,C,32,3,2,5,-4,23,3,0,0,0,2,0,0,16,18.8,32,216:34,6:46,45,51,46.9,5,79,4,7,
